#{"t_start": 1680424586.488031, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
345.0,750,61.304998
65.0,296,90.946722
210.0,596,136.024159
485.0,725,199.531865
75.0,441,233.251573
305.0,772,298.127847
235.0,687,353.221196
180.0,432,394.181565
180.0,464,428.642923
25.0,263,450.26682
155.0,498,493.036844
215.0,500,535.894747
55.0,335,559.407509
120.0,395,599.450286
330.0,700,655.015803
440.0,794,720.384511
170.0,499,763.116617
90.0,289,785.411518
240.0,708,848.590256
370.0,722,904.604845
50.0,399,937.291694
245.0,514,980.364403
100.0,459,1022.04289
120.0,455,1056.207925
260.0,744,1121.316228
170.0,600,1174.189903
170.0,781,1239.223126
380.0,804,1304.824227
365.0,497,1347.531022
125.0,396,1380.148441
505.0,857,1447.224919
485.0,602,1500.046893
215.0,630,1553.674852
590.0,863,1620.86417
135.0,489,1663.363101
135.0,428,1696.795851
310.0,789,1769.48505
125.0,433,1802.98206
225.0,600,1855.835774
140.0,380,1880.570077
670.0,1222,1986.875207
80.0,263,2008.50518
200.0,492,2051.142213
195.0,487,2086.144371
210.0,603,2139.077857
415.0,754,2204.58496
510.0,716,2260.508128
125.0,384,2292.741374
60.0,338,2323.843857
215.0,586,2368.920913
175.0,493,2411.517565
285.0,659,2465.900069
200.0,572,2517.987669
180.0,570,2562.650955
50.0,260,2584.179624
260.0,736,2648.059542
545.0,1112,2736.959608
135.0,358,2768.503035
35.0,296,2791.07439
265.0,764,2855.648816
210.0,614,2908.862293
180.0,517,2952.230771
365.0,861,3026.789591
65.0,294,3049.255361
295.0,827,3115.557337
85.0,261,3137.148069
105.0,274,3159.059471
150.0,486,3201.435593
155.0,521,3244.743891
115.0,478,3288.036907
170.0,548,3332.10719
320.0,670,3386.809949
385.0,763,3451.390605
230.0,602,3504.26001
190.0,576,3549.011601
275.0,629,3602.577903
45.0,292,3624.988162
450.0,961,3709.667711
225.0,618,3763.003421
40.0,267,3784.736834
450.0,602,3830.28982
80.0,279,3852.30666
335.0,822,3925.881839
275.0,646,3979.889757
170.0,507,4022.819516
270.0,681,4077.789623
160.0,499,4120.599194
70.0,470,4155.195875
150.0,518,4198.501867
245.0,606,4251.542862
720.0,1045,4338.383605
170.0,490,4382.36062
450.0,802,4448.045726
245.0,504,4490.895885
490.0,848,4557.684947
255.0,574,4609.764268
460.0,626,4663.25939
170.0,481,4698.180354
550.0,974,4783.313913
310.0,583,4828.300462
115.0,480,4870.531113
240.0,536,4914.281817
260.0,650,4968.462079
200.0,509,5011.52431
65.0,406,5044.307822
645.0,948,5128.602694
500.0,674,5183.341707
180.0,505,5226.257181
275.0,862,5293.488734
135.0,368,5325.375347
220.0,605,5378.361538
155.0,380,5410.580084
355.0,887,5486.91942
150.0,471,5521.536795
450.0,590,5574.144777
310.0,741,5638.25315
175.0,499,5673.623515
325.0,836,5747.551935
220.0,610,5800.716653
480.0,576,5845.433154
285.0,772,5910.249888
285.0,647,5964.381792
155.0,469,6006.307254
170.0,592,6051.530418
190.0,570,6096.100389
155.0,580,6148.357136
185.0,711,6204.113438
120.0,513,6247.172013
850.0,741,6311.381472
180.0,592,6364.048233
135.0,476,6398.772687
210.0,620,6452.173884
155.0,596,6504.918584
200.0,632,6560.023287
410.0,797,6625.400554
175.0,677,6680.203429
210.0,605,6733.033171
275.0,732,6789.375841
510.0,821,6862.920402
300.0,978,6940.572857
205.0,586,6993.006071
210.0,577,7037.84503
260.0,745,7101.898414
300.0,816,7167.818099
745.0,1023,7253.890252
225.0,634,7307.555259
355.0,586,7360.073965
290.0,735,7416.430428
445.0,880,7491.582301
315.0,680,7546.527678
130.0,495,7589.114475
435.0,907,7668.827654
185.0,594,7721.449597
