#{"t_start": 1680424589.9430456, "env_id": "NameThisGameNoFrameskip-v4"}
r,l,t
3400.0,3452,312.909024
4560.0,4022,678.177302
3180.0,3309,976.397486
3220.0,3331,1277.52999
2010.0,2222,1474.249401
4870.0,4384,1865.893407
2020.0,2202,2062.477565
3040.0,2813,2315.478026
1810.0,2111,2503.439915
3940.0,3644,2835.501014
3350.0,3186,3123.878522
2040.0,2309,3331.762122
3250.0,3355,3634.759423
2770.0,2799,3888.268817
2250.0,2673,4121.01041
2770.0,3194,4408.587908
3730.0,3808,4753.5919
2560.0,2632,4994.245516
2530.0,2879,5249.729872
2500.0,2592,5481.219085
1750.0,2031,5664.902805
2900.0,3178,5953.72332
4160.0,3634,6278.847447
4590.0,3962,6637.669692
2970.0,3338,6938.360465
2310.0,2550,7168.719784
3790.0,3679,7500.462354
3000.0,2800,7745.070379
3920.0,3822,8089.781948
4130.0,3837,8436.82098
2770.0,2925,8701.01844
4150.0,3699,9034.14756
2380.0,2454,9253.790052
3470.0,3505,9565.932408
4430.0,3728,9901.418319
5440.0,4783,10328.482378
1890.0,2162,10525.309583
3460.0,3486,10836.672061
2150.0,2546,11066.622667
3980.0,3583,11391.189761
3690.0,3417,11703.564773
4980.0,4215,12084.135674
2700.0,2593,12315.308183
4520.0,4025,12676.676559
4560.0,4084,13047.906879
4410.0,3953,13405.904133
4260.0,3742,13741.907621
1620.0,1768,13904.522231
2860.0,2959,14169.7811
3090.0,3075,14446.193988
4780.0,4420,14839.734969
4240.0,4484,15244.370474
1570.0,1829,15415.429262
4200.0,4172,15787.709632
2660.0,2669,16029.148433
3950.0,3648,16355.63796
3710.0,3669,16689.480561
3560.0,3332,16990.053589
3380.0,3412,17291.392554
2670.0,2508,17520.748433
5490.0,4891,17960.146633
2910.0,2949,18225.245458
5080.0,4410,18628.152009
4450.0,4122,18997.600634
3280.0,3120,19275.550541
1410.0,1463,19403.4902
4700.0,4127,19782.380286
2310.0,2449,20002.904496
4340.0,3548,20316.939931
3000.0,3032,20593.230725
3850.0,3195,20883.524969
2700.0,3008,21152.190096
2890.0,2863,21415.597609
2390.0,2784,21659.87235
2420.0,2686,21903.099493
4920.0,4212,22285.351254
5570.0,4595,22701.247779
5120.0,4454,23106.45131
4940.0,4411,23503.601485
4800.0,3929,23862.221784
4500.0,4102,24233.222748
4720.0,4101,24606.419825
2800.0,2783,24853.071966
3140.0,2720,25097.232531
4610.0,4087,25468.933887
4290.0,3910,25825.319254
4840.0,4204,26206.206493
5310.0,4362,26599.794929
2840.0,2539,26824.132182
3220.0,2812,27079.13028
4960.0,4445,27483.79208
3310.0,3221,27774.161845
5540.0,4313,28165.174452
1250.0,1521,28295.513262
3720.0,3370,28604.381043
2090.0,2083,28789.661357
5270.0,4440,29194.008633
5750.0,4578,29600.07381
2360.0,2509,29829.908647
5920.0,4792,30261.024322
4970.0,4563,30684.863151
4450.0,3867,31033.023077
4400.0,4090,31400.640317
6050.0,4828,31827.577414
3860.0,3436,32137.8148
4030.0,3723,32473.040009
4890.0,4320,32864.570282
2620.0,2558,33095.424932
3250.0,3037,33369.508129
5750.0,4247,33750.892047
3890.0,3879,34096.698411
4310.0,3900,34443.626299
5390.0,4533,34857.285157
4100.0,3897,35202.959245
3380.0,2959,35467.744629
2930.0,2716,35709.830503
4650.0,4065,36078.173973
3750.0,3083,36355.023591
3220.0,3010,36621.962405
4050.0,3723,36957.528028
4490.0,4063,37326.697276
2830.0,2928,37590.937789
2650.0,2751,37834.4929
5070.0,4382,38235.402585
3050.0,2733,38477.969017
4330.0,3902,38824.994607
3740.0,3359,39124.435624
3850.0,3759,39467.074131
4390.0,3792,39801.355816
4650.0,4084,40167.203428
4470.0,3826,40511.660994
4860.0,4538,40915.646922
5110.0,4407,41314.861842
5450.0,4794,41742.202984
5930.0,4962,42191.204791
4250.0,3695,42524.847461
5450.0,4412,42919.567419
5490.0,4543,43324.651573
4160.0,3526,43644.77781
5480.0,4409,44037.830907
4890.0,4059,44403.82787
4970.0,4761,44831.346956
4320.0,3758,45166.891164
3400.0,3165,45452.698365
2700.0,2811,45704.982663
5070.0,4197,46082.163548
4510.0,4276,46464.145979
4470.0,3836,46808.977421
5060.0,4011,47166.777735
4900.0,4484,47571.515797
4190.0,3738,47907.025008
4740.0,4202,48285.924506
4580.0,4345,48678.721929
4600.0,4125,49048.439896
5730.0,4795,49483.243796
5070.0,4534,49889.622367
2190.0,2340,50097.70814
4610.0,3949,50452.393991
4800.0,4574,50865.432095
3850.0,3519,51177.764074
3040.0,2768,51428.815771
4540.0,3952,51776.936093
5950.0,4830,52212.520566
3090.0,2799,52463.765926
4540.0,3723,52797.322891
4110.0,3373,53097.372108
3150.0,2894,53361.269233
2980.0,2749,53603.755866
4300.0,3819,53946.944528
5500.0,4721,54371.923712
5640.0,4605,54786.667731
5220.0,4503,55191.280034
5480.0,4126,55562.55759
3250.0,3390,55865.495955
5400.0,4384,56266.407246
4510.0,3818,56605.270881
4690.0,3939,56962.303654
5500.0,4632,57378.389587
4390.0,4062,57748.349935
2710.0,2689,57990.612615
3620.0,3453,58300.764598
5100.0,4589,58706.852299
4110.0,3835,59052.235497
3220.0,2990,59326.162815
4800.0,3999,59686.411626
3130.0,2907,59944.9897
3060.0,2910,60210.716116
4530.0,3962,60566.765705
5100.0,4451,60968.9026
5060.0,4286,61352.355052
4880.0,3995,61712.099994
4530.0,3853,62059.929238
3440.0,3119,62346.868248
5190.0,3961,62707.120221
2630.0,2829,62963.635498
3050.0,2722,63207.436253
2840.0,2776,63453.459697
5480.0,4385,63857.233952
5380.0,4294,64240.783827
5220.0,3977,64598.702814
2420.0,2366,64818.195986
6270.0,4937,65260.614203
3640.0,2974,65527.879402
3570.0,2895,65791.808552
4840.0,3901,66140.403442
4500.0,3962,66497.32076
3740.0,3120,66775.395749
5430.0,4322,67168.70151
5360.0,4194,67549.566991
4910.0,4353,67943.570279
2650.0,2408,68154.466429
5670.0,4662,68582.868046
5530.0,4889,69023.97307
4270.0,3851,69372.468596
5170.0,4079,69743.363411
3520.0,2944,70009.232479
3500.0,3142,70289.679967
5870.0,4634,70707.732411
4590.0,3952,71064.975967
5110.0,4261,71447.133008
5570.0,4824,71884.999462
5400.0,4467,72288.1799
3270.0,2946,72553.760045
5070.0,4110,72925.191298
5280.0,4187,73297.019457
3490.0,3342,73606.516489
2900.0,2559,73829.749867
3020.0,2781,74084.703205
5480.0,4282,74474.54239
3690.0,3375,74775.748402
4530.0,3789,75113.350336
3100.0,3104,75398.690839
5070.0,4315,75782.325217
3920.0,3646,76114.098454
2800.0,2685,76357.314795
5010.0,4219,76729.979663
4190.0,3838,77075.987717
3190.0,3022,77352.750432
2150.0,2315,77563.532914
5460.0,4509,77970.332633
4820.0,3829,78318.108545
4930.0,3948,78679.095203
3400.0,3069,78957.497033
4180.0,3866,79306.099203
5210.0,4343,79699.528188
3880.0,3613,80026.003551
3360.0,2862,80282.650038
5100.0,4233,80666.224252
3160.0,2875,80931.884038
4350.0,3901,81280.710681
4930.0,4220,81663.069805
5670.0,4489,82071.117623
5890.0,4858,82512.145145
3780.0,3341,82817.227972
4620.0,4076,83193.968541
5030.0,4355,83589.556188
5400.0,4164,83959.412832
2330.0,2399,84177.171362
3390.0,2876,84433.933588
2910.0,2911,84699.070905
3620.0,3563,85021.488909
2280.0,2191,85218.117721
4920.0,4405,85613.789066
5710.0,4353,86005.361801
4090.0,3561,86326.788389
5080.0,4224,86709.021625
4260.0,3678,87033.311132
2880.0,2990,87307.355223
4090.0,3674,87632.606772
4350.0,3500,87945.962426
5820.0,4790,88381.026936
3480.0,3421,88682.99172
5500.0,4501,89095.536548
1980.0,2076,89280.300307
3120.0,2927,89543.487005
4420.0,3757,89877.755037
5410.0,4262,90259.860826
2580.0,2448,90479.414581
6040.0,4857,90916.989836
5870.0,4541,91322.420147
6300.0,4637,91745.122411
3840.0,3551,92059.277235
4340.0,4037,92427.281881
4450.0,3754,92763.284459
4620.0,3865,93109.684166
3430.0,3196,93398.631368
5140.0,4278,93781.519036
3150.0,2802,94034.401981
4990.0,4171,94414.621315
5530.0,4350,94809.304536
3300.0,2910,95065.35036
5830.0,4892,95513.637117
2880.0,2716,95756.971689
5140.0,4134,96128.86132
4680.0,4112,96499.95679
2790.0,2687,96743.037701
3270.0,3052,97018.504078
3670.0,3008,97285.86078
5640.0,4579,97698.824927
3070.0,2941,97963.946995
5280.0,4445,98360.548484
4610.0,3970,98717.606234
3740.0,3181,99004.390707
5420.0,4355,99395.656203
2080.0,2215,99592.680571
3630.0,2882,99855.08753
3530.0,3074,100131.403117
5710.0,4682,100548.707274
3150.0,2831,100803.526306
5390.0,4636,101218.535298
5410.0,4405,101619.399065
5760.0,4633,102037.652409
5970.0,5211,102510.044658
4940.0,4095,102882.093993
3620.0,3072,103152.1961
3340.0,2828,103414.699305
5520.0,4744,103842.768825
5220.0,3950,104193.864118
4960.0,4073,104564.074812
4110.0,3535,104887.784047
3160.0,2927,105146.940609
3430.0,2859,105413.227906
5400.0,4260,105797.154538
4040.0,3535,106111.465446
3340.0,3084,106398.124805
5180.0,4322,106784.309228
3030.0,2896,107048.45878
4450.0,3789,107385.699877
4800.0,4258,107776.858237
2070.0,2108,107963.598989
4860.0,4222,108345.672702
3050.0,2608,108576.677869
4400.0,3997,108935.809501
5890.0,4635,109351.544492
4150.0,3418,109661.545515
4470.0,3865,110011.202945
5350.0,4355,110405.806487
4970.0,4341,110798.544359
5320.0,4448,111203.123426
5600.0,4535,111609.847831
5620.0,4729,112033.96253
5490.0,4726,112456.643632
5800.0,4521,112856.079319
