#{"t_start": 1680424590.715366, "env_id": "PooyanNoFrameskip-v4"}
r,l,t
895.0,804,76.745148
310.0,347,102.093364
445.0,486,146.921179
745.0,641,204.158718
220.0,418,239.415059
830.0,682,305.560066
865.0,716,365.073091
1395.0,666,422.980607
375.0,501,468.837744
850.0,637,526.27515
750.0,492,571.552028
1410.0,775,640.649226
140.0,316,665.11591
1290.0,637,722.229585
1140.0,887,802.24658
665.0,503,848.136818
660.0,534,894.483876
1190.0,795,963.831786
1000.0,775,1032.82523
700.0,634,1089.921321
1860.0,1178,1195.245247
790.0,568,1242.697684
1120.0,690,1309.225255
455.0,527,1355.402213
195.0,453,1391.928249
660.0,564,1447.034056
1025.0,781,1516.118968
50.0,318,1540.705896
1275.0,780,1610.273728
1470.0,972,1700.76141
1905.0,1276,1815.389539
1220.0,1020,1899.211804
1215.0,1035,1991.299241
1175.0,756,2059.665709
550.0,455,2103.4687
1565.0,910,2184.071654
920.0,654,2241.447714
360.0,534,2287.32127
700.0,512,2334.447167
735.0,561,2381.528311
1425.0,780,2450.221316
1035.0,618,2506.53565
1280.0,973,2596.389231
410.0,613,2644.680583
520.0,659,2702.324257
1115.0,915,2790.980287
275.0,542,2837.300156
885.0,636,2894.322722
435.0,483,2931.399724
460.0,686,2997.978717
660.0,600,3046.760873
110.0,570,3102.363566
140.0,335,3127.747619
480.0,586,3183.7077
315.0,492,3221.291921
310.0,591,3277.37416
815.0,586,3332.870153
670.0,631,3382.499088
230.0,399,3417.00896
785.0,697,3485.598303
570.0,460,3522.135876
665.0,634,3579.643873
235.0,444,3623.548715
1090.0,771,3692.621393
1085.0,613,3741.555367
635.0,652,3799.335496
500.0,601,3855.786065
635.0,539,3902.447629
490.0,588,3958.272816
1280.0,902,4038.82435
340.0,566,4086.350321
905.0,660,4144.298145
395.0,575,4199.929433
255.0,368,4226.041459
595.0,760,4294.994391
485.0,634,4352.570379
285.0,634,4410.164773
880.0,720,4477.979609
535.0,778,4547.532974
1035.0,799,4617.489702
1270.0,1091,4712.853477
720.0,829,4791.401134
80.0,430,4827.084906
515.0,646,4884.823705
275.0,542,4931.470202
410.0,571,4986.634795
60.0,336,5012.01514
1105.0,951,5093.763886
1045.0,912,5182.174816
165.0,433,5217.616769
540.0,526,5263.817613
390.0,712,5323.448774
500.0,500,5369.171145
580.0,526,5415.3763
305.0,508,5460.820779
1300.0,668,5518.999444
225.0,627,5575.830641
445.0,546,5622.70383
775.0,764,5691.606714
55.0,433,5735.097225
865.0,538,5783.424522
575.0,787,5852.689158
165.0,361,5886.405804
460.0,551,5933.681309
700.0,718,5993.340356
725.0,529,6039.777416
395.0,601,6096.346053
560.0,610,6152.956719
365.0,578,6200.838986
750.0,781,6270.454933
1050.0,943,6360.498194
610.0,774,6429.606459
335.0,520,6475.637271
110.0,666,6533.857894
570.0,773,6602.72314
290.0,377,6636.787245
485.0,656,6694.293255
515.0,694,6753.411736
790.0,529,6799.605137
165.0,529,6846.087009
605.0,649,6904.079616
845.0,678,6966.652193
695.0,584,7022.074858
835.0,732,7089.658235
690.0,772,7158.799005
865.0,643,7208.366369
825.0,693,7275.046982
1440.0,718,7334.620317
820.0,602,7390.785098
1250.0,972,7481.149513
205.0,569,7529.194421
995.0,782,7598.354719
590.0,583,7646.417249
880.0,969,7736.628209
780.0,766,7805.789701
885.0,1096,7900.212972
375.0,384,7934.341399
475.0,548,7988.928086
545.0,705,8048.223867
695.0,756,8117.859241
285.0,635,8174.606367
740.0,912,8254.98702
535.0,623,8311.657242
880.0,659,8369.064703
595.0,645,8426.403472
960.0,831,8496.924604
695.0,777,8565.58979
735.0,766,8634.244361
