#{"t_start": 1680588190.4877489, "env_id": "PooyanNoFrameskip-v4"}
r,l,t
190.0,606,49.509978
95.0,508,93.257236
190.0,589,147.607157
105.0,477,183.475524
300.0,766,250.582372
290.0,795,319.000196
380.0,908,398.156551
385.0,939,485.996146
305.0,810,554.562084
225.0,568,600.878719
195.0,587,655.522841
125.0,459,691.048822
165.0,663,747.87475
205.0,621,803.354288
180.0,629,859.253015
220.0,579,913.651469
105.0,439,948.766955
150.0,528,994.062844
60.0,374,1027.282678
150.0,647,1083.726212
125.0,458,1119.2618
170.0,586,1175.1605
145.0,446,1210.471457
335.0,826,1287.159619
145.0,539,1332.714269
280.0,660,1389.354417
130.0,499,1433.912423
200.0,696,1491.664743
115.0,482,1535.714868
265.0,628,1591.754435
155.0,569,1638.169871
155.0,441,1673.285738
205.0,805,1749.451832
180.0,753,1808.681467
385.0,676,1873.801281
435.0,782,1941.675136
155.0,601,1988.932013
170.0,450,2032.135635
505.0,962,2112.661309
225.0,498,2157.066082
170.0,688,2214.411155
385.0,735,2282.116949
210.0,402,2316.103013
645.0,745,2382.761448
100.0,431,2417.509351
170.0,467,2461.047773
200.0,529,2506.390004
245.0,936,2586.026332
425.0,953,2673.961049
115.0,486,2710.292144
185.0,621,2765.952056
215.0,681,2823.266527
95.0,363,2856.38428
175.0,603,2911.503854
150.0,457,2947.212563
170.0,406,2981.50259
235.0,478,3025.523643
115.0,580,3080.107042
160.0,441,3115.111032
375.0,785,3182.997615
130.0,469,3226.55262
140.0,416,3260.953065
220.0,633,3316.933836
425.0,835,3386.198305
465.0,976,3475.922048
300.0,583,3522.662969
295.0,744,3589.270693
235.0,776,3656.954172
510.0,854,3734.191243
405.0,469,3769.977844
715.0,1036,3859.899923
85.0,360,3892.575908
365.0,549,3938.213712
280.0,632,3994.190302
430.0,700,4051.822126
380.0,730,4117.871165
325.0,600,4172.617141
595.0,537,4218.011461
385.0,614,4273.214814
150.0,337,4297.71367
590.0,666,4354.290648
275.0,432,4396.68148
510.0,460,4432.37242
565.0,577,4486.661484
580.0,707,4545.798786
150.0,400,4579.502914
375.0,540,4625.023114
830.0,810,4693.354774
325.0,491,4737.670089
285.0,657,4794.27772
490.0,456,4837.713502
505.0,630,4893.500649
875.0,766,4960.968855
710.0,894,5039.283073
1095.0,1119,5131.64377
520.0,445,5174.619071
280.0,512,5219.391467
445.0,598,5266.324491
805.0,824,5342.942741
645.0,682,5400.325958
435.0,611,5455.417639
1230.0,1071,5546.501565
310.0,453,5581.953647
450.0,620,5637.425616
715.0,846,5715.783638
1240.0,856,5785.631878
575.0,536,5831.181176
410.0,673,5895.980305
140.0,426,5930.463343
750.0,725,5989.224245
550.0,866,6067.300636
1195.0,760,6134.424158
530.0,629,6190.444287
590.0,802,6258.598898
300.0,470,6302.320666
780.0,838,6371.518635
1265.0,1031,6461.338505
280.0,422,6496.044391
260.0,525,6541.234477
690.0,708,6607.064519
680.0,767,6674.440768
250.0,442,6709.795905
485.0,704,6776.795973
445.0,519,6821.704329
425.0,615,6869.441227
200.0,407,6911.635614
605.0,774,6971.753245
790.0,900,7050.553398
785.0,958,7138.639599
630.0,639,7195.041016
665.0,1082,7286.888558
625.0,600,7342.072687
805.0,625,7398.086396
225.0,446,7433.403001
875.0,817,7502.369065
550.0,660,7558.843976
440.0,566,7613.124136
580.0,756,7680.267603
195.0,368,7713.527834
225.0,420,7748.143879
350.0,579,7794.993886
