#{"t_start": 1680424590.194292, "env_id": "AssaultNoFrameskip-v4"}
r,l,t
231.0,541,54.817042
378.0,777,122.975565
252.0,509,168.441226
399.0,789,237.374151
462.0,874,308.463726
378.0,749,376.292199
189.0,490,420.798763
231.0,640,477.748959
357.0,624,534.177928
252.0,694,592.400899
294.0,688,650.313771
378.0,607,705.800496
357.0,619,761.843451
189.0,513,799.090752
483.0,705,865.319896
336.0,720,923.847324
420.0,655,981.034068
336.0,749,1048.699407
420.0,670,1106.387046
357.0,639,1164.707493
441.0,856,1243.230548
357.0,703,1302.010538
399.0,737,1369.365362
462.0,788,1438.606504
315.0,720,1505.461611
420.0,877,1577.319254
420.0,738,1644.673631
546.0,828,1714.651141
378.0,782,1783.245671
483.0,731,1850.219623
273.0,738,1917.459157
441.0,744,1977.017919
420.0,723,2044.022228
294.0,819,2113.344935
420.0,623,2169.340271
567.0,918,2249.351804
378.0,699,2316.954727
357.0,543,2363.318227
357.0,670,2421.202386
273.0,576,2468.355942
525.0,919,2549.202491
672.0,1017,2640.139507
399.0,605,2695.895173
504.0,787,2764.796339
378.0,653,2821.886576
546.0,817,2891.638966
399.0,644,2948.656892
504.0,573,3003.927719
357.0,603,3052.277888
189.0,318,3084.426367
420.0,625,3133.53373
399.0,444,3177.392375
168.0,441,3213.357738
231.0,448,3257.140054
357.0,508,3295.179991
567.0,798,3372.386371
399.0,644,3429.648783
483.0,631,3480.461458
336.0,554,3535.05318
294.0,624,3584.082139
273.0,502,3629.484397
336.0,547,3676.291731
378.0,636,3733.288369
294.0,382,3767.388718
336.0,480,3812.077048
252.0,617,3868.721168
336.0,698,3927.139639
294.0,581,3974.863195
588.0,887,4054.410161
483.0,797,4123.838552
399.0,537,4177.790774
483.0,638,4227.148731
231.0,446,4270.972993
420.0,716,4330.478756
252.0,554,4385.239683
441.0,712,4444.51249
399.0,630,4501.624474
462.0,703,4560.574433
462.0,797,4632.033144
462.0,723,4699.249798
294.0,476,4743.48818
420.0,572,4790.769294
252.0,427,4825.975479
336.0,606,4882.108811
546.0,713,4941.444098
441.0,683,5007.443427
357.0,509,5052.805569
504.0,674,5110.741245
357.0,584,5158.036577
378.0,680,5216.221783
336.0,538,5270.465954
168.0,328,5295.189477
399.0,627,5351.409441
189.0,314,5375.919144
441.0,688,5441.73889
504.0,713,5500.501526
378.0,746,5567.758325
399.0,686,5625.71663
378.0,635,5682.27086
420.0,606,5738.051439
336.0,524,5785.446448
315.0,569,5832.376033
420.0,491,5877.308111
399.0,687,5935.700083
609.0,666,5993.415843
483.0,681,6051.614069
378.0,596,6107.411816
399.0,514,6153.085627
336.0,532,6199.337426
210.0,361,6232.744485
378.0,640,6289.807319
252.0,410,6324.858062
420.0,487,6362.158591
441.0,559,6416.878014
399.0,563,6463.950173
315.0,490,6508.955297
441.0,609,6557.590512
420.0,647,6614.878968
