#{"t_start": 1680424589.8979075, "env_id": "AssaultNoFrameskip-v4"}
r,l,t
168.0,411,43.838413
126.0,338,68.518693
252.0,557,114.95825
252.0,510,160.394629
378.0,790,229.338565
357.0,669,294.653046
189.0,646,351.634092
210.0,730,410.813943
231.0,575,465.931029
294.0,850,536.539142
315.0,637,593.111824
189.0,578,640.197255
210.0,576,694.871897
420.0,821,764.269637
399.0,704,830.43806
189.0,369,855.939477
231.0,558,909.939621
189.0,501,947.117479
378.0,751,1014.739249
357.0,681,1072.874199
315.0,519,1118.256058
315.0,615,1175.948174
315.0,639,1232.628966
420.0,820,1302.67843
399.0,735,1369.972022
399.0,766,1438.535807
189.0,406,1473.181444
420.0,833,1543.417553
336.0,626,1599.9841
336.0,475,1644.445749
483.0,916,1724.643838
378.0,579,1772.109397
378.0,569,1826.638184
399.0,688,1884.82933
357.0,571,1931.872862
378.0,753,1999.371408
420.0,843,2077.402689
441.0,889,2156.171878
336.0,678,2213.81832
378.0,707,2272.463432
441.0,954,2363.050848
336.0,644,2420.19991
189.0,533,2466.103661
420.0,785,2535.18023
420.0,795,2604.480813
420.0,723,2663.738283
441.0,746,2731.36555
420.0,778,2799.843743
546.0,739,2867.238113
252.0,445,2903.175799
399.0,694,2969.266517
273.0,452,3005.475656
189.0,480,3050.232821
378.0,608,3098.785829
147.0,338,3131.663162
420.0,631,3188.626114
483.0,578,3236.537141
336.0,571,3284.03676
441.0,732,3351.470971
609.0,835,3429.880605
420.0,696,3490.335825
441.0,701,3549.126504
420.0,668,3607.461283
525.0,892,3687.451253
231.0,557,3742.198356
399.0,690,3800.850719
399.0,635,3857.953765
273.0,578,3905.346487
420.0,573,3960.33549
525.0,732,4020.10746
210.0,369,4053.612016
420.0,744,4121.355289
420.0,760,4189.712791
399.0,614,4238.29005
315.0,681,4304.459979
588.0,843,4375.557458
273.0,505,4420.96306
168.0,381,4455.248151
378.0,694,4514.186701
462.0,718,4581.44538
420.0,681,4641.637252
378.0,793,4710.686632
210.0,428,4745.925143
525.0,768,4814.4234
252.0,453,4858.029231
294.0,492,4895.465308
147.0,314,4927.607777
399.0,607,4975.796084
399.0,694,5042.269925
126.0,222,5056.225235
273.0,510,5101.531359
294.0,395,5135.728863
399.0,575,5190.856511
273.0,445,5226.669386
315.0,512,5272.247138
378.0,498,5317.388626
378.0,597,5365.26628
294.0,499,5410.357521
273.0,550,5456.48365
525.0,836,5534.17735
378.0,496,5578.998186
315.0,473,5615.398097
420.0,523,5660.872517
399.0,609,5716.878403
441.0,637,5775.156002
399.0,642,5832.005956
294.0,510,5877.487058
378.0,630,5926.523412
441.0,649,5983.629677
504.0,729,6050.993084
315.0,542,6097.52035
294.0,602,6153.504825
420.0,482,6198.332009
189.0,476,6235.099411
378.0,616,6291.409233
399.0,532,6337.912157
483.0,622,6394.364057
273.0,395,6428.953502
336.0,496,6466.313539
252.0,440,6509.847803
483.0,617,6566.471409
546.0,689,6624.912334
420.0,751,6692.59367
252.0,386,6726.980921
504.0,618,6775.600647
504.0,734,6843.152323
378.0,544,6889.411782
273.0,628,6947.844701
336.0,637,7004.885609
420.0,677,7062.708905
231.0,446,7098.821268
483.0,705,7165.435806
336.0,529,7211.386573
630.0,813,7280.906625
546.0,667,7338.621829
399.0,643,7395.524841
378.0,443,7439.001096
294.0,478,7475.763363
378.0,561,7530.626975
399.0,605,7578.68881
315.0,550,7625.029728
420.0,682,7690.796381
231.0,472,7727.444486
399.0,639,7784.639218
378.0,614,7841.128009
378.0,551,7887.856234
294.0,541,7933.950731
420.0,838,8012.148372
420.0,807,8088.37101
336.0,610,8144.55555
378.0,509,8182.117446
336.0,635,8238.549761
420.0,623,8295.005623
462.0,587,8350.266214
336.0,584,8397.800605
315.0,634,8454.737192
546.0,925,8535.23231
441.0,764,8603.485138
168.0,378,8637.498132
399.0,639,8694.598989
378.0,576,8741.879998
336.0,740,8809.182462
336.0,656,8866.553695
504.0,1018,8957.791114
525.0,1049,9050.513528
483.0,923,9131.152441
273.0,628,9187.998133
462.0,672,9247.407279
525.0,762,9315.507976
399.0,717,9374.816963
483.0,746,9442.54325
315.0,435,9478.139098
483.0,732,9545.523199
462.0,593,9601.244282
378.0,715,9660.217843
441.0,676,9718.118204
294.0,577,9773.374514
231.0,455,9809.356716
210.0,335,9841.920792
462.0,837,9912.324509
399.0,671,9970.250825
588.0,1089,10070.496679
546.0,936,10151.485898
483.0,1077,10243.9431
588.0,766,10312.092247
399.0,621,10369.639823
399.0,636,10426.597008
441.0,689,10484.862248
504.0,1024,10576.407951
399.0,768,10644.688671
273.0,668,10702.187477
336.0,533,10748.172567
378.0,804,10817.354788
609.0,1025,10908.30461
378.0,469,10952.523333
399.0,710,11011.251565
378.0,730,11078.540724
546.0,951,11160.141315
441.0,864,11239.143362
420.0,638,11296.37226
273.0,650,11353.670177
357.0,781,11422.753728
441.0,702,11481.439091
504.0,732,11549.961015
315.0,566,11596.916246
567.0,781,11665.76173
252.0,500,11710.897184
336.0,572,11765.946817
483.0,691,11823.986058
399.0,528,11869.735206
420.0,625,11926.248698
315.0,423,11961.245789
357.0,561,12008.161902
378.0,541,12054.46667
294.0,532,12100.320651
378.0,565,12155.021128
399.0,588,12202.870279
462.0,660,12260.267303
336.0,539,12306.778034
546.0,759,12375.476679
483.0,700,12441.998663
231.0,575,12489.521434
630.0,705,12548.66131
315.0,437,12591.909061
420.0,668,12652.071978
399.0,530,12698.272072
336.0,561,12745.53646
231.0,523,12791.566812
483.0,606,12847.397721
252.0,404,12881.923241
378.0,565,12929.109313
504.0,655,12986.441988
462.0,668,13043.8431
294.0,470,13087.856173
630.0,714,13154.229476
441.0,658,13211.520221
399.0,661,13268.951085
504.0,711,13327.65103
189.0,487,13372.481816
462.0,654,13429.586239
294.0,474,13473.986422
525.0,769,13534.965397
399.0,507,13580.545143
399.0,595,13636.047413
441.0,581,13683.873852
378.0,477,13728.455344
462.0,566,13775.545465
294.0,453,13820.622123
336.0,661,13878.1636
441.0,640,13934.952581
399.0,466,13971.858509
441.0,601,14027.658702
252.0,484,14072.392398
336.0,635,14121.787055
189.0,486,14166.814099
525.0,737,14234.29249
483.0,696,14293.171554
273.0,503,14338.69794
420.0,608,14394.824349
399.0,616,14443.31918
462.0,747,14511.161926
336.0,592,14566.733262
462.0,673,14624.754727
294.0,484,14669.167152
483.0,694,14727.727263
273.0,456,14764.01196
336.0,625,14819.997541
546.0,625,14876.234949
420.0,659,14934.855097
357.0,534,14980.614387
273.0,512,15025.927322
