#{"t_start": 1680424585.4084976, "env_id": "SolarisNoFrameskip-v4"}
r,l,t
2620.0,5269,792.721614
1860.0,8061,2008.374109
2580.0,6602,2995.354266
1080.0,5953,3886.008117
1140.0,8231,5135.594075
1480.0,8730,6452.634787
1220.0,5646,7302.737938
2100.0,5978,8208.885066
1360.0,8594,9504.048421
1120.0,7709,10666.236932
1360.0,5122,11438.039881
2100.0,7068,12501.79577
3420.0,5733,13369.048113
640.0,7839,14548.287604
1480.0,4762,15263.250103
1560.0,7023,16323.876993
0.0,8901,17658.453403
1220.0,7231,18755.520876
660.0,9483,20184.887228
0.0,10494,21768.554834
900.0,6687,22773.70617
0.0,9474,24204.097486
1460.0,8827,25537.533523
0.0,3648,26080.459784
400.0,9232,27471.069073
0.0,9408,28895.76522
0.0,10205,30424.930131
1780.0,10529,32011.787781
1280.0,9915,33515.981902
820.0,8899,34853.455864
1940.0,4413,35526.695786
340.0,5005,36280.296883
2120.0,6457,37248.569559
2280.0,5652,38098.660943
