#{"t_start": 1680424589.7273679, "env_id": "PooyanNoFrameskip-v4"}
r,l,t
325.0,504,45.934481
90.0,350,78.984446
290.0,498,123.951153
395.0,416,159.192128
60.0,342,192.240243
660.0,463,228.869743
300.0,400,263.640859
830.0,650,321.003729
385.0,458,365.208045
770.0,595,413.368823
1430.0,1116,516.187001
1450.0,977,606.448042
1135.0,995,689.93841
1090.0,655,747.652385
570.0,497,792.77812
595.0,553,840.157053
1185.0,936,929.137534
505.0,460,965.634537
665.0,585,1021.390976
1965.0,1102,1115.234524
625.0,575,1172.092185
450.0,619,1228.586926
820.0,718,1288.278232
50.0,298,1312.3684
1080.0,689,1378.86666
1400.0,1028,1470.903492
1155.0,976,1553.675966
1100.0,590,1609.639367
1075.0,775,1679.033988
830.0,624,1735.644146
700.0,596,1783.908127
980.0,683,1842.318607
1070.0,704,1909.30037
1480.0,817,1979.32442
525.0,455,2023.542434
1140.0,648,2080.986812
770.0,834,2151.269447
1120.0,748,2219.289112
670.0,494,2264.233965
1175.0,1034,2357.379841
1030.0,611,2405.796807
1175.0,681,2471.617763
365.0,431,2507.063498
585.0,442,2542.870027
720.0,674,2608.698525
725.0,443,2644.214441
1605.0,776,2713.032473
310.0,476,2757.66135
455.0,523,2803.719264
1535.0,1038,2895.634522
895.0,993,2978.871541
225.0,371,3012.723404
645.0,542,3059.833322
1340.0,1023,3152.27633
440.0,705,3219.540548
625.0,554,3266.689024
670.0,694,3325.451737
600.0,591,3381.667712
540.0,686,3440.125212
180.0,506,3487.626155
510.0,581,3543.392599
630.0,690,3602.529998
880.0,716,3662.227648
810.0,754,3730.765992
105.0,385,3765.139476
295.0,401,3799.981145
345.0,526,3846.426941
470.0,526,3892.752972
310.0,568,3947.896913
635.0,521,3994.074715
780.0,555,4041.183611
335.0,573,4088.875589
430.0,474,4133.48345
670.0,765,4202.680288
810.0,760,4271.564488
360.0,680,4330.434926
620.0,659,4388.822598
1000.0,678,4447.502252
585.0,680,4514.298697
500.0,636,4571.746423
270.0,465,4608.406649
710.0,745,4678.019524
40.0,342,4711.316519
270.0,357,4736.919288
350.0,592,4793.072845
715.0,611,4849.454862
715.0,762,4910.533498
175.0,514,4956.603416
795.0,696,5023.331725
535.0,733,5083.238515
1060.0,822,5160.982848
290.0,368,5195.023898
190.0,580,5242.45568
220.0,530,5288.964363
415.0,555,5336.141613
465.0,387,5370.791733
790.0,531,5417.097747
760.0,1146,5520.106432
235.0,361,5553.694504
450.0,579,5609.063706
1020.0,626,5658.320663
455.0,654,5716.234781
455.0,711,5785.181157
590.0,538,5831.645996
835.0,757,5900.270902
250.0,398,5935.276205
350.0,496,5980.509198
215.0,534,6027.107302
550.0,505,6073.079692
1110.0,773,6142.248868
635.0,733,6202.577383
145.0,682,6269.200865
450.0,535,6316.078649
495.0,616,6372.99624
745.0,503,6410.832206
100.0,427,6454.118814
375.0,570,6501.680123
670.0,679,6560.195634
1080.0,714,6627.403333
455.0,586,6675.223898
1075.0,679,6741.515958
415.0,626,6790.64049
475.0,615,6847.318319
460.0,572,6902.92364
525.0,597,6955.42961
740.0,549,7002.120114
365.0,650,7059.518116
285.0,615,7116.332284
610.0,767,7184.816321
690.0,753,7253.282302
1170.0,715,7312.904254
785.0,783,7389.958525
1345.0,972,7472.566181
390.0,403,7507.671549
695.0,768,7576.806395
1095.0,718,7644.257839
625.0,565,7691.475359
485.0,458,7728.055779
370.0,644,7785.790538
