#{"t_start": 1680424590.585588, "env_id": "PooyanNoFrameskip-v4"}
r,l,t
485.0,622,56.123856
1550.0,1169,159.487554
775.0,476,204.183687
680.0,518,250.178526
1795.0,816,320.218348
645.0,478,364.99367
1090.0,700,423.856678
2040.0,1038,516.762048
555.0,584,572.499748
1080.0,819,642.934051
110.0,344,675.935752
1845.0,909,756.66575
1220.0,777,825.732659
1520.0,723,893.341363
1235.0,815,963.21448
450.0,481,1008.20374
705.0,559,1055.233575
840.0,667,1113.225786
760.0,650,1172.240562
235.0,383,1206.372155
535.0,413,1241.487981
1245.0,787,1310.958378
880.0,586,1366.577614
1255.0,675,1424.993521
1080.0,773,1494.05506
1180.0,762,1562.952631
1335.0,1066,1656.20009
545.0,545,1703.135373
1240.0,967,1793.033352
305.0,546,1839.739068
815.0,643,1897.270182
1240.0,777,1966.13568
280.0,507,2011.782085
540.0,656,2069.495554
410.0,549,2116.048086
895.0,667,2174.05128
675.0,610,2230.216621
870.0,713,2288.985947
745.0,763,2359.001553
600.0,589,2414.544818
1510.0,1091,2507.609916
305.0,409,2542.502846
630.0,588,2597.973916
1065.0,870,2677.191458
905.0,703,2735.938752
955.0,944,2817.311445
670.0,558,2872.228023
730.0,721,2931.682089
1345.0,772,3000.730938
765.0,586,3056.900643
375.0,549,3104.233653
750.0,699,3163.658679
695.0,492,3208.901609
1530.0,1092,3310.568772
955.0,671,3369.127007
740.0,519,3414.970377
570.0,602,3472.828273
1370.0,736,3533.257779
1200.0,666,3591.632655
170.0,483,3636.638711
525.0,554,3683.796029
855.0,671,3749.991584
640.0,635,3799.502209
455.0,507,3845.378483
795.0,630,3902.502682
140.0,475,3947.198446
855.0,1036,4039.519815
70.0,366,4073.24309
605.0,807,4143.382308
1005.0,967,4226.106589
505.0,391,4260.822142
720.0,626,4318.283639
335.0,458,4362.552879
905.0,777,4432.205928
85.0,433,4468.268631
595.0,753,4537.027158
105.0,398,4572.023295
510.0,513,4617.805496
835.0,769,4688.163145
495.0,592,4736.328171
115.0,356,4770.057374
1165.0,766,4838.747475
60.0,339,4871.816992
235.0,519,4917.938778
505.0,792,4987.4623
60.0,336,5012.801856
70.0,374,5046.679665
715.0,694,5105.579797
210.0,462,5149.486051
620.0,1085,5242.990826
485.0,510,5288.899225
355.0,375,5322.994486
95.0,418,5358.419362
625.0,615,5415.117624
1060.0,1019,5506.781948
335.0,461,5550.913685
635.0,699,5609.839978
510.0,736,5677.96224
585.0,741,5738.439494
465.0,835,5818.504513
95.0,413,5853.67835
505.0,555,5900.897998
690.0,727,5968.49304
135.0,515,6014.746931
70.0,414,6050.103934
245.0,449,6094.350491
460.0,560,6141.610088
630.0,720,6201.54458
835.0,643,6259.249592
75.0,418,6302.62562
600.0,643,6360.377107
495.0,436,6396.105566
935.0,633,6453.394208
210.0,459,6490.033942
135.0,521,6536.113081
690.0,714,6603.284375
755.0,1016,6694.585271
605.0,607,6743.38645
575.0,626,6800.161345
880.0,809,6870.417202
475.0,675,6940.994118
655.0,633,6997.962066
410.0,434,7033.690851
895.0,844,7104.751704
700.0,592,7160.633454
550.0,661,7218.547665
685.0,571,7266.032353
395.0,629,7322.954103
895.0,697,7389.746858
855.0,1023,7481.623078
1040.0,908,7562.650816
630.0,638,7619.882757
590.0,550,7667.077301
525.0,500,7712.536682
915.0,682,7771.463099
550.0,484,7816.624318
1115.0,909,7897.690712
645.0,504,7943.109318
360.0,678,8001.620043
645.0,516,8047.50044
590.0,840,8119.598806
290.0,549,8165.992799
900.0,699,8232.327663
805.0,1031,8324.244704
970.0,777,8392.975968
345.0,598,8441.17677
910.0,619,8497.700747
410.0,714,8564.517255
375.0,646,8621.833572
330.0,524,8668.020893
1120.0,1017,8759.577117
845.0,654,8817.459375
790.0,649,8875.06438
910.0,710,8934.422147
375.0,631,8991.784469
1225.0,934,9073.711008
510.0,491,9118.881338
1075.0,1030,9211.348832
770.0,556,9260.715327
590.0,713,9327.915152
585.0,526,9374.380681
750.0,622,9431.223591
1145.0,834,9502.509124
1145.0,862,9581.859787
350.0,610,9638.663155
1065.0,739,9698.597941
830.0,699,9765.564567
800.0,500,9803.223426
425.0,491,9848.476873
1030.0,823,9926.750914
320.0,588,9974.923577
565.0,648,10032.42316
285.0,458,10076.746445
990.0,748,10137.274485
1035.0,613,10193.997595
1055.0,833,10272.678458
1065.0,663,10330.767086
420.0,564,10378.00276
230.0,518,10425.448688
935.0,603,10481.827667
740.0,966,10564.648954
180.0,343,10597.901546
220.0,372,10631.71086
1050.0,616,10680.736404
325.0,545,10735.253758
715.0,544,10782.071209
440.0,574,10829.607096
695.0,805,10899.661821
880.0,720,10967.272458
380.0,523,11013.406313
695.0,967,11103.397733
565.0,795,11172.882181
525.0,515,11218.801594
570.0,643,11276.26896
245.0,548,11323.222013
1110.0,930,11404.266876
720.0,648,11461.726654
810.0,789,11530.834405
150.0,479,11577.266802
670.0,500,11622.67906
1205.0,700,11681.551661
470.0,712,11748.975543
995.0,628,11798.086088
945.0,683,11864.387375
250.0,371,11898.424967
565.0,635,11947.72316
1065.0,958,12037.620538
1445.0,948,12119.439052
1105.0,951,12209.16504
1245.0,697,12268.132246
455.0,453,12304.642382
1355.0,1086,12406.462454
525.0,532,12453.054646
995.0,910,12534.180211
730.0,652,12592.226673
990.0,719,12660.082832
620.0,518,12707.404912
630.0,696,12766.836277
1015.0,713,12826.704879
230.0,587,12882.640859
1825.0,962,12965.482848
300.0,541,13019.757376
425.0,654,13077.950284
510.0,420,13113.743352
1105.0,1033,13206.174132
950.0,627,13263.106421
1200.0,696,13322.025664
830.0,626,13379.16278
465.0,505,13424.903622
1075.0,1021,13516.972245
1085.0,952,13599.289721
470.0,704,13658.62125
985.0,955,13748.558559
605.0,621,13805.582845
505.0,784,13876.396914
315.0,496,13921.81355
830.0,713,13981.696466
395.0,539,14028.404833
1015.0,794,14098.24823
685.0,631,14155.705319
780.0,762,14224.821167
320.0,448,14269.168118
300.0,400,14304.167636
465.0,661,14362.382905
790.0,597,14410.969677
1060.0,1019,14502.824486
660.0,703,14569.927216
275.0,642,14627.530733
510.0,648,14685.057594
725.0,674,14743.401334
1070.0,713,14802.998396
1140.0,745,14871.161942
465.0,583,14927.130749
425.0,551,14973.916054
1205.0,764,15044.02
795.0,967,15126.051011
630.0,689,15184.706191
1000.0,966,15274.752375
530.0,544,15321.643098
1345.0,1099,15423.714243
495.0,671,15482.254452
580.0,736,15550.30935
1200.0,1050,15643.061392
905.0,1018,15734.986462
480.0,551,15782.087509
660.0,531,15828.670208
1470.0,765,15897.321542
685.0,842,15968.490101
1075.0,642,16026.139346
370.0,633,16083.282873
720.0,682,16141.637055
1265.0,1031,16235.169707
980.0,757,16303.592219
1080.0,617,16359.969856
350.0,490,16405.022537
1010.0,1069,16498.148202
670.0,666,16556.361509
590.0,630,16613.386466
775.0,673,16671.338807
540.0,564,16726.300619
1260.0,657,16784.005967
460.0,549,16830.937421
195.0,521,16877.023685
795.0,760,16945.61285
540.0,619,17002.329663
640.0,652,17060.153766
600.0,964,17142.337341
910.0,742,17210.739427
670.0,683,17268.904973
175.0,451,17313.175042
310.0,554,17361.669266
1270.0,1026,17453.97364
755.0,828,17525.07464
425.0,481,17569.995728
350.0,491,17615.504886
535.0,473,17652.799595
740.0,765,17721.624438
1395.0,729,17789.627331
575.0,668,17848.096187
940.0,722,17916.042489
820.0,830,17986.847519
510.0,518,18033.23933
585.0,644,18090.940619
560.0,653,18148.848495
900.0,1026,18240.977591
1180.0,972,18323.740781
410.0,521,18370.06159
745.0,625,18427.029117
