#{"t_start": 1680660243.1743836, "env_id": "PhoenixNoFrameskip-v4"}
r,l,t
600.0,604,34.158103
980.0,926,85.822954
200.0,1250,158.670947
680.0,1442,240.046311
200.0,594,275.838064
2100.0,896,321.986711
480.0,579,357.524588
1310.0,1198,424.309122
1710.0,962,481.828349
520.0,479,505.259576
540.0,671,542.310707
910.0,862,593.037549
4340.0,1196,659.920046
440.0,498,688.912998
340.0,764,732.832314
460.0,622,770.191266
420.0,1427,851.402751
1240.0,786,895.744586
920.0,987,948.708368
1900.0,1005,1007.157069
1480.0,972,1059.890399
2170.0,891,1111.18244
1540.0,753,1154.927156
280.0,577,1185.29167
300.0,540,1220.232145
660.0,674,1257.475666
1070.0,723,1295.472254
220.0,589,1331.130197
200.0,1118,1391.450584
2510.0,1231,1464.105815
660.0,721,1503.285905
1750.0,1040,1562.286436
750.0,731,1605.723093
2020.0,861,1656.558414
920.0,750,1695.056295
500.0,861,1745.902948
820.0,896,1797.327027
480.0,621,1833.581453
2420.0,994,1886.641807
1810.0,960,1944.402035
2530.0,799,1989.036543
1650.0,865,2034.746873
960.0,674,2077.234904
2430.0,1038,2136.337248
560.0,768,2180.396382
580.0,559,2210.480673
400.0,526,2241.071599
620.0,847,2286.530834
1790.0,767,2330.622574
2090.0,927,2382.603091
1970.0,850,2433.245997
1090.0,817,2478.159651
1110.0,1010,2536.783761
1890.0,940,2589.106794
1520.0,782,2633.56003
1170.0,812,2678.60168
1330.0,978,2736.971214
1570.0,734,2780.709731
940.0,993,2834.12605
3480.0,1183,2901.187062
620.0,780,2945.588518
1800.0,1121,3012.629648
480.0,750,3056.57159
520.0,1073,3116.489233
1930.0,945,3168.964565
1730.0,798,3213.66173
600.0,720,3256.978694
540.0,590,3287.77996
1430.0,929,3345.040218
1030.0,624,3376.351741
2040.0,1006,3435.016938
1360.0,828,3480.249083
700.0,748,3523.902934
840.0,787,3568.29304
1870.0,798,3612.864839
1520.0,944,3670.399302
1110.0,813,3716.395058
320.0,479,3739.945019
2380.0,1074,3804.867486
1730.0,995,3857.941074
1050.0,989,3916.036058
460.0,748,3959.665932
1190.0,881,4010.645018
500.0,896,4056.663166
420.0,562,4091.84982
1530.0,1088,4151.543727
1370.0,684,4188.794679
2430.0,1042,4247.787853
1870.0,819,4297.696676
1850.0,736,4335.892104
420.0,864,4386.662287
560.0,800,4431.171684
540.0,667,4469.33946
440.0,593,4505.132216
2560.0,860,4550.580008
1470.0,767,4594.456175
3300.0,1185,4661.00521
440.0,608,4697.083815
1740.0,1059,4756.381856
440.0,657,4793.323305
740.0,637,4829.921967
1450.0,957,4882.388015
720.0,832,4932.669303
2350.0,1101,4992.683438
2400.0,925,5044.480156
520.0,654,5081.398336
420.0,560,5116.700441
1000.0,770,5160.689319
2070.0,1069,5221.251088
1040.0,909,5272.821282
1880.0,768,5316.820388
3890.0,1166,5383.272443
1960.0,910,5434.990177
3850.0,1073,5494.568584
