#{"t_start": 1680660243.2061586, "env_id": "PhoenixNoFrameskip-v4"}
r,l,t
200.0,658,40.209803
220.0,2193,165.276014
500.0,978,218.023369
740.0,718,261.112075
380.0,687,298.455162
260.0,544,328.273703
340.0,914,379.872465
1110.0,1116,445.236081
400.0,621,476.250975
440.0,722,519.307543
460.0,607,555.310184
600.0,608,586.165941
480.0,812,630.937059
780.0,990,689.076451
600.0,737,732.5259
1820.0,925,785.470877
620.0,1022,844.147662
560.0,1053,903.461654
1330.0,847,948.832934
1610.0,753,992.585971
460.0,539,1022.33481
1670.0,832,1072.663933
700.0,781,1116.882274
200.0,528,1146.402779
420.0,753,1184.948235
1560.0,1085,1249.997594
600.0,850,1295.351784
200.0,621,1331.559744
360.0,659,1368.478393
2420.0,956,1420.880608
220.0,909,1472.547405
400.0,508,1502.820446
520.0,706,1545.747163
740.0,754,1584.376988
1620.0,1136,1650.29505
280.0,523,1679.733575
940.0,704,1722.671004
480.0,828,1767.737967
930.0,701,1805.450586
1170.0,979,1863.375267
240.0,477,1886.866214
580.0,878,1938.012228
460.0,670,1975.259847
300.0,556,2010.488782
540.0,781,2054.807766
2570.0,812,2099.660033
300.0,655,2136.603727
2120.0,1327,2210.984294
320.0,625,2248.456661
1380.0,829,2293.628751
520.0,539,2323.423471
970.0,723,2366.705733
1050.0,702,2404.434372
2010.0,1069,2464.080297
2040.0,1106,2529.47912
540.0,655,2566.450786
3690.0,1199,2633.751296
600.0,781,2678.2348
300.0,527,2707.978584
890.0,672,2745.422356
480.0,592,2781.480124
2020.0,879,2832.905168
2390.0,1294,2907.101561
200.0,561,2937.355958
1100.0,636,2975.198537
700.0,737,3013.676243
1540.0,863,3064.767869
2550.0,961,3117.553056
1840.0,846,3168.308004
2120.0,849,3213.902112
2030.0,942,3271.511397
540.0,848,3316.994739
660.0,642,3353.791115
420.0,608,3390.025481
2340.0,1118,3450.656954
200.0,704,3493.688897
990.0,770,3537.719464
1100.0,671,3574.920886
890.0,846,3620.317479
500.0,620,3656.713852
2130.0,940,3710.09575
220.0,539,3739.853755
1210.0,912,3791.622956
520.0,689,3834.300941
460.0,700,3871.971678
1940.0,1037,3930.876772
2070.0,769,3974.847181
1420.0,829,4019.696997
910.0,959,4077.157224
2060.0,829,4122.093381
4520.0,1341,4196.386418
380.0,674,4238.744936
3480.0,1119,4298.993238
1850.0,925,4350.772341
2410.0,1169,4417.10955
1510.0,722,4461.333011
340.0,514,4490.664836
2330.0,945,4542.746452
480.0,753,4586.409829
1400.0,1053,4645.496259
940.0,925,4697.349344
260.0,674,4734.493074
4370.0,1087,4799.545965
1980.0,847,4844.937615
540.0,640,4881.581212
1390.0,720,4924.76425
1920.0,878,4970.603485
700.0,864,5021.391396
320.0,481,5050.079928
1930.0,799,5094.670976
1010.0,738,5132.992703
3640.0,1085,5199.009581
1980.0,879,5244.835465
2270.0,1116,5310.356604
560.0,562,5340.505766
910.0,658,5377.485572
520.0,593,5413.39156
1390.0,770,5457.453922
380.0,654,5494.310391
2060.0,798,5538.860369
660.0,719,5576.906472
1050.0,780,5621.104988
1790.0,1280,5694.717698
2150.0,1009,5753.234767
1980.0,988,5811.446559
1740.0,923,5863.360152
720.0,609,5894.323331
1430.0,785,5944.958373
4450.0,1618,6034.641553
1770.0,972,6092.515682
1930.0,992,6145.589729
2470.0,1007,6204.032049
980.0,734,6247.465967
1730.0,897,6293.70141
500.0,939,6351.029778
1510.0,942,6403.164562
1860.0,860,6454.014834
2890.0,848,6499.507617
4020.0,990,6557.66664
910.0,721,6595.768813
640.0,748,6639.638284
620.0,765,6684.913742
440.0,589,6715.712756
2390.0,754,6759.797758
2810.0,1118,6825.812415
1710.0,1053,6885.580771
1300.0,642,6922.502431
1490.0,898,6974.162255
3720.0,1123,7035.041602
2240.0,1006,7093.7662
2340.0,814,7138.827815
2200.0,993,7197.334834
340.0,747,7241.247071
940.0,737,7279.775831
2750.0,940,7337.312384
1310.0,844,7382.821147
1970.0,834,7429.150956
4950.0,1281,7503.01152
3340.0,1118,7568.746686
1430.0,732,7612.247614
2060.0,848,7657.854922
600.0,799,7702.503223
3290.0,1039,7761.592736
1240.0,657,7798.640301
4170.0,1262,7871.919055
1700.0,862,7922.605495
3050.0,1873,8026.720996
1540.0,958,8084.305618
2230.0,908,8135.750845
2920.0,1055,8195.954247
1440.0,915,8247.569034
540.0,1069,8307.059359
440.0,881,8358.17773
1850.0,813,8402.968863
1280.0,956,8455.399064
1110.0,1073,8520.127581
1680.0,1186,8586.702683
3260.0,972,8639.310593
1620.0,733,8682.632507
2360.0,1106,8742.59903
1100.0,897,8793.918381
1120.0,799,8838.392206
1900.0,843,8889.923189
320.0,510,8919.114723
960.0,972,8971.72391
1300.0,955,9029.244336
680.0,914,9080.887663
1490.0,800,9125.413198
1150.0,908,9176.969408
1690.0,1069,9236.426852
2560.0,958,9288.85976
2260.0,866,9339.698799
400.0,587,9370.247751
1100.0,992,9428.442206
1890.0,910,9480.14411
2700.0,1010,9538.745241
3310.0,1260,9611.97555
2920.0,941,9665.154
3030.0,1422,9746.248277
520.0,719,9784.216311
830.0,850,9834.825635
2200.0,974,9887.551943
580.0,863,9938.393791
3610.0,1136,10004.274999
2360.0,1040,10063.288683
3500.0,1123,10128.912886
850.0,975,10181.652067
2230.0,1074,10241.10609
1980.0,1058,10300.414162
2510.0,1007,10360.016169
4090.0,1020,10418.754001
620.0,782,10463.066883
640.0,783,10507.45042
3210.0,1074,10567.166623
3050.0,940,10624.684132
3270.0,1100,10685.061745
660.0,557,10715.283572
1920.0,866,10766.518645
1580.0,795,10811.225678
3260.0,1118,10877.200897
2180.0,956,10929.96281
1580.0,990,10988.49936
1590.0,782,11032.978151
2210.0,812,11078.075767
2670.0,1153,11145.598767
2750.0,1439,11227.413541
1510.0,976,11280.429001
540.0,1186,11352.55287
2690.0,894,11398.88022
1090.0,1117,11464.632721
3970.0,1198,11531.753564
2760.0,1037,11590.903919
1200.0,913,11642.688138
2660.0,1393,11723.462814
3370.0,882,11774.731874
460.0,672,11811.944699
2480.0,925,11864.878672
1660.0,1200,11931.689823
2950.0,1309,12010.696556
1120.0,864,12056.146831
1370.0,1025,12114.687544
480.0,637,12151.173751
880.0,911,12202.628513
740.0,834,12247.668341
2270.0,1071,12312.277648
2340.0,1038,12371.348279
3370.0,1042,12430.562607
1530.0,865,12476.346919
600.0,736,12519.922877
2720.0,1071,12580.700007
3730.0,1469,12667.763015
2280.0,736,12706.041557
1700.0,878,12757.217268
2160.0,959,12809.638222
460.0,655,12846.526437
2180.0,1024,12905.321586
5140.0,1408,12986.291049
680.0,718,13029.55688
1800.0,860,13075.242345
660.0,1373,13155.59416
740.0,703,13193.344534
1270.0,764,13237.345721
2070.0,1074,13296.949016
480.0,946,13355.441391
3200.0,1166,13421.880999
3440.0,1167,13488.329896
460.0,765,13532.209902
2340.0,992,13585.134414
2100.0,831,13635.286671
3110.0,1169,13701.563177
2060.0,939,13753.541296
1400.0,848,13798.680598
1920.0,876,13849.530048
950.0,816,13894.201252
4380.0,1201,13966.134691
1080.0,721,14004.093562
1980.0,974,14063.021335
2720.0,1086,14122.681886
1270.0,915,14174.185922
3380.0,991,14232.180744
3030.0,1276,14305.465615
1140.0,961,14357.795947
1930.0,764,14401.660019
540.0,765,14445.574448
3400.0,1025,14504.22188
3110.0,1088,14563.869731
2200.0,1136,14629.513688
1410.0,1054,14688.712685
2260.0,993,14741.672447
4440.0,1840,14851.588794
1110.0,780,14895.717051
2630.0,1058,14954.961595
1930.0,941,15007.10209
2360.0,893,15058.365115
3320.0,1010,15116.867042
560.0,781,15161.079453
1380.0,925,15212.943695
3040.0,800,15257.432405
2760.0,990,15315.584802
3890.0,1086,15375.407354
960.0,1035,15434.346704
3360.0,1261,15507.513387
1990.0,989,15561.507814
460.0,610,15597.590861
2970.0,1039,15656.572551
1760.0,882,15707.625564
3120.0,1118,15767.957035
990.0,893,15819.338708
2010.0,1054,15878.547521
2080.0,924,15935.633478
1550.0,818,15980.495296
1260.0,897,16031.945856
2360.0,1054,16091.251405
2980.0,1102,16151.298783
950.0,765,16195.284117
1870.0,939,16247.491232
420.0,753,16292.327604
3380.0,1036,16351.503631
3590.0,1408,16433.612511
1730.0,896,16485.394802
2170.0,1071,16544.99577
1550.0,955,16603.207294
1050.0,768,16642.624897
2820.0,1294,16717.134575
3250.0,879,16768.290343
1070.0,910,16819.758348
740.0,909,16871.325854
3130.0,926,16923.367502
2130.0,1026,16982.223738
3230.0,944,17040.775392
2450.0,1155,17101.778202
580.0,636,17138.439451
1670.0,961,17196.166477
5390.0,1263,17264.368494
1910.0,1037,17323.672976
2150.0,1200,17395.955953
480.0,721,17434.093005
2430.0,1260,17507.415569
3970.0,1117,17572.969326
2400.0,1148,17633.796808
3890.0,1234,17706.290219
4930.0,1261,17780.536874
1290.0,1070,17839.887394
3780.0,1201,17906.708825
4600.0,1390,17987.065611
4330.0,1390,18067.463108
2080.0,1200,18134.23589
1960.0,1117,18199.677143
3450.0,1247,18267.417769
2270.0,861,18318.154583
2190.0,896,18369.433071
4400.0,1007,18427.720132
2400.0,930,18479.623798
2430.0,803,18525.242716
2020.0,942,18577.236446
3880.0,1122,18642.706419
3750.0,1005,18695.933277
1830.0,864,18746.779076
4690.0,8625,19242.187718
3350.0,1074,19306.981202
1020.0,734,19345.148866
1280.0,767,19389.175228
3850.0,1039,19448.229948
4750.0,1266,19521.512013
4170.0,1327,19595.785857
2150.0,833,19646.06907
1830.0,947,19698.310692
1620.0,930,19750.261195
3690.0,925,19802.175462
480.0,497,19831.168434
4540.0,1200,19898.138158
2010.0,912,19949.764337
2820.0,1123,20016.592686
1130.0,780,20060.814734
2360.0,799,20105.355202
1760.0,797,20149.937294
3380.0,1251,20222.942852
1350.0,812,20267.728977
2610.0,1090,20327.587709
1160.0,737,20371.243276
2100.0,1007,20430.007672
2780.0,1020,20489.058843
2480.0,1310,20563.465587
2070.0,847,20609.00685
2110.0,1164,20675.725749
2120.0,813,20727.783316
3370.0,1277,20796.400759
2660.0,1038,20855.634988
3770.0,1344,20935.732178
1550.0,782,20980.03346
4280.0,1362,21055.213386
3030.0,974,21113.223193
2240.0,798,21157.734237
520.0,701,21195.393794
2140.0,832,21245.753403
2180.0,1038,21304.818363
1910.0,1139,21370.846979
1900.0,961,21423.413344
2200.0,990,21482.6644
2530.0,940,21534.810957
1910.0,834,21579.97318
2640.0,1488,21667.201427
3990.0,1150,21733.120146
4190.0,20144,22889.657569
2570.0,1309,22964.732062
2360.0,1019,23023.375104
2480.0,972,23076.053742
1070.0,860,23126.841271
3390.0,1105,23186.936863
1560.0,972,23244.753018
2910.0,958,23297.144911
3810.0,945,23354.532751
3550.0,1371,23429.44238
4400.0,1265,23502.586659
2180.0,977,23555.272013
1920.0,944,23612.636821
1350.0,1074,23673.352654
1780.0,766,23717.218351
1640.0,880,23768.294667
4050.0,1248,23836.032562
1960.0,989,23894.124752
2210.0,960,23946.602196
4950.0,1218,24018.863513
2350.0,1212,24085.939701
4340.0,1358,24165.917935
4980.0,1292,24239.58764
1270.0,991,24292.586846
1480.0,939,24344.634944
1370.0,785,24388.993594
1450.0,945,24447.655376
