#{"t_start": 1680424586.4745731, "env_id": "RiverraidNoFrameskip-v4"}
r,l,t
1630.0,759,64.934711
1830.0,695,131.319264
1570.0,649,190.084829
2230.0,725,251.753456
1520.0,647,311.294869
1840.0,724,381.682029
2050.0,749,452.93206
2250.0,618,504.036411
1570.0,542,552.863634
1840.0,705,623.265605
2060.0,662,683.599284
1180.0,452,721.496472
2760.0,797,802.9928
1420.0,451,840.974269
1700.0,822,914.62119
2140.0,815,996.918406
2350.0,810,1070.206874
2700.0,874,1154.162878
1480.0,470,1192.513933
2980.0,860,1277.175918
2100.0,781,1349.502056
2750.0,827,1424.202921
1350.0,475,1471.045271
2080.0,694,1532.854389
1340.0,514,1581.343522
1520.0,501,1629.191436
1990.0,621,1688.752109
1920.0,584,1739.24226
3230.0,948,1825.352608
1610.0,504,1873.529665
1750.0,644,1933.873407
1730.0,502,1981.574233
1860.0,591,2040.661934
2590.0,776,2113.876117
1600.0,519,2162.020283
2900.0,802,2235.884985
2560.0,780,2309.043329
1890.0,554,2358.695677
1860.0,595,2417.684201
2030.0,642,2470.826423
1520.0,450,2517.666312
2160.0,526,2566.144946
2500.0,658,2627.20577
1900.0,645,2687.419331
1840.0,638,2747.680009
2410.0,677,2809.222317
2200.0,634,2869.397273
2480.0,581,2920.014664
2180.0,581,2978.667512
2200.0,688,3040.680297
1760.0,502,3089.057288
2510.0,715,3151.812151
1780.0,501,3199.563652
1850.0,678,3261.116342
2070.0,703,3331.133936
2450.0,627,3391.135608
1800.0,609,3442.811022
2150.0,693,3513.087581
2490.0,773,3585.855082
1980.0,604,3636.993033
2170.0,649,3699.625501
2410.0,589,3758.430151
1980.0,458,3796.671753
2560.0,637,3857.748437
1810.0,502,3905.653269
1850.0,572,3955.550401
1650.0,520,4004.251156
1540.0,516,4053.083322
1940.0,626,4113.409508
1920.0,711,4184.247955
1730.0,572,4234.832932
2410.0,672,4296.26422
1520.0,407,4332.926037
1810.0,551,4382.289516
2560.0,747,4454.385179
1860.0,589,4513.302493
1690.0,578,4563.483894
2490.0,591,4622.420348
2700.0,699,4684.946897
1870.0,561,4734.813879
1530.0,446,4780.770696
1470.0,408,4817.78435
1500.0,410,4854.561006
1370.0,409,4892.42493
2290.0,696,4954.451802
1720.0,510,5002.650571
2880.0,622,5062.538902
2230.0,813,5136.41134
1820.0,773,5209.030111
2120.0,763,5281.462137
1860.0,557,5331.119599
1880.0,607,5390.263741
2650.0,791,5463.488868
1950.0,572,5522.271922
2340.0,739,5585.864748
2540.0,721,5657.390897
1990.0,636,5717.424853
1580.0,453,5755.485679
1860.0,505,5803.356635
1850.0,572,5853.434042
2200.0,518,5902.454675
1890.0,475,5949.515166
2440.0,701,6011.778527
2170.0,570,6070.401534
2480.0,680,6134.05432
1910.0,590,6193.350507
1940.0,560,6243.014097
2180.0,551,6292.799998
2080.0,677,6354.266905
1940.0,559,6404.230106
1640.0,478,6451.695559
1700.0,522,6500.193359
2100.0,523,6549.034307
2570.0,685,6610.802439
2090.0,604,6670.153949
1810.0,497,6717.752375
2330.0,715,6780.882904
2120.0,523,6829.411236
2570.0,813,6911.212785
1800.0,504,6951.007457
1800.0,504,6999.421437
1770.0,496,7047.23076
2350.0,582,7106.26938
1900.0,528,7155.527666
2340.0,641,7216.016718
2260.0,708,7278.575984
2450.0,654,7340.323822
1690.0,499,7388.066243
2110.0,645,7448.968209
2250.0,678,7510.817882
2030.0,525,7559.36767
1510.0,426,7596.537973
2590.0,686,7658.219557
2630.0,646,7719.052649
2280.0,631,7779.206817
2390.0,600,7838.273379
2640.0,727,7901.497316
2110.0,598,7960.612548
2230.0,554,8010.182827
2270.0,534,8059.865491
2280.0,774,8132.569831
2450.0,839,8215.850533
1820.0,523,8264.830792
2030.0,588,8315.615098
1630.0,445,8362.258661
2890.0,700,8425.021577
2120.0,671,8486.079087
1720.0,436,8532.920568
1670.0,519,8581.479752
2430.0,717,8644.314207
2180.0,572,8694.445966
1800.0,479,8741.668282
2760.0,785,8814.816281
1950.0,483,8862.055931
2260.0,607,8922.013109
2160.0,645,8974.068922
2340.0,701,9044.903876
1460.0,387,9081.327634
2330.0,607,9132.488802
1880.0,512,9181.335333
2200.0,542,9238.690702
2150.0,558,9288.283683
1560.0,493,9336.213023
3220.0,784,9409.772581
1950.0,549,9459.182136
2000.0,639,9520.051979
2200.0,614,9571.768012
2490.0,651,9632.462767
2280.0,646,9693.258071
1870.0,546,9751.846611
2450.0,728,9814.833698
2730.0,621,9874.635826
1780.0,486,9922.309265
1920.0,570,9972.814698
2150.0,524,10021.515353
2220.0,598,10081.222083
1970.0,615,10132.88603
2190.0,604,10192.638472
2420.0,733,10264.16545
2410.0,655,10324.91661
1750.0,497,10364.526476
2610.0,811,10446.98063
2120.0,702,10509.416406
2650.0,695,10571.659247
2290.0,606,10631.324
1810.0,464,10678.119758
1640.0,463,10717.124113
1870.0,536,10766.308484
1720.0,564,10824.950802
2030.0,591,10875.613121
2600.0,701,10937.833972
1560.0,514,10987.101976
2570.0,719,11059.151365
2170.0,590,11109.963332
1890.0,567,11168.368269
1440.0,420,11205.774141
2830.0,736,11277.934754
2200.0,588,11328.742448
1980.0,528,11377.590764
1520.0,432,11415.565115
1440.0,432,11461.566201
2080.0,576,11511.907462
2640.0,764,11584.345042
2110.0,650,11645.246948
2570.0,909,11730.557961
2770.0,812,11804.526778
2590.0,674,11874.946743
2200.0,557,11924.799201
2170.0,656,11985.782425
2360.0,806,12059.308318
1800.0,508,12107.444155
1600.0,465,12146.079448
1550.0,433,12192.859031
2360.0,646,12253.384633
2470.0,587,12304.577469
1880.0,472,12351.593434
2010.0,609,12403.190194
1750.0,487,12450.985807
2180.0,625,12511.231139
3020.0,739,12582.899228
2090.0,620,12634.270325
2310.0,684,12704.559734
2380.0,681,12766.263549
2390.0,643,12826.829015
2150.0,571,12877.210455
2520.0,587,12935.934099
3140.0,955,13022.750566
2830.0,768,13095.710157
2870.0,876,13180.179818
2860.0,704,13242.412492
2010.0,554,13292.065176
2870.0,800,13374.002013
2440.0,739,13438.694343
1670.0,461,13485.732273
2550.0,721,13549.010134
2000.0,566,13607.902594
1920.0,523,13656.099947
2640.0,701,13718.748749
2560.0,821,13793.48861
2000.0,589,13852.579108
3030.0,915,13938.02435
2730.0,800,14011.533907
2260.0,607,14071.178783
1970.0,509,14119.827567
2050.0,640,14180.508994
2340.0,738,14244.069834
2640.0,789,14318.021348
2620.0,728,14389.242958
2530.0,708,14451.935691
2380.0,770,14525.145613
2090.0,560,14583.45804
2490.0,678,14645.924359
2370.0,678,14708.140603
1870.0,582,14767.090301
2910.0,818,14841.507568
2750.0,719,14904.385989
2120.0,611,14964.000696
1650.0,509,15012.537985
1690.0,466,15059.791981
2570.0,737,15123.291534
1690.0,556,15172.765517
2110.0,655,15233.358386
2350.0,701,15304.288531
1950.0,528,15353.662836
2310.0,558,15403.364858
1810.0,511,15452.038996
2480.0,705,15514.544933
2430.0,620,15574.770817
2040.0,579,15633.572511
3860.0,859,15709.404062
2150.0,585,15767.90753
2060.0,678,15829.660244
3570.0,852,15914.070664
2090.0,581,15964.565776
2540.0,704,16027.478134
2500.0,782,16100.542966
1910.0,562,16158.720726
3160.0,894,16243.560264
2470.0,741,16307.091478
2010.0,516,16355.462986
2550.0,662,16416.901893
2560.0,654,16477.602335
2460.0,622,16537.449347
2250.0,704,16608.464953
3670.0,857,16684.148651
1940.0,585,16743.335032
2850.0,813,16817.379249
3020.0,736,16889.028477
1970.0,589,16939.572117
2250.0,700,17010.723376
2580.0,681,17073.751092
2540.0,714,17136.451729
2230.0,573,17195.185753
2780.0,784,17268.147548
2590.0,729,17331.664598
1750.0,515,17380.170058
2020.0,556,17438.914848
