#{"t_start": 1680424590.6582212, "env_id": "NameThisGameNoFrameskip-v4"}
r,l,t
1120.0,1472,137.930543
4330.0,4237,517.832752
2660.0,2480,736.586195
2370.0,2525,965.661375
860.0,1525,1103.302417
1180.0,1574,1243.893171
1230.0,1792,1405.244473
2120.0,2476,1625.269986
3500.0,3917,1979.493459
830.0,1152,2083.217419
2640.0,3114,2362.302751
2010.0,2287,2569.438532
3620.0,3519,2881.99879
3680.0,3593,3206.057579
1790.0,2098,3400.056363
2420.0,2673,3636.169016
4180.0,3836,3982.045847
850.0,1320,4105.391722
2710.0,2958,4370.566774
3930.0,4351,4762.486613
3330.0,3495,5075.34545
1650.0,1653,5224.229325
2010.0,2004,5400.2028
2480.0,2420,5618.180376
1350.0,1846,5782.017064
3860.0,4313,6174.353129
3630.0,3353,6475.951146
1780.0,1963,6650.446206
3730.0,3310,6951.396716
2570.0,2948,7215.719442
1000.0,1379,7340.888025
4160.0,3839,7685.350388
5360.0,4542,8089.731594
2020.0,2305,8298.489164
4190.0,3942,8654.681461
1960.0,2226,8851.44761
2310.0,2313,9058.880751
2860.0,2481,9286.804002
3870.0,3706,9620.92238
3570.0,3619,9945.272816
3110.0,2877,10200.280546
4470.0,4253,10582.804615
1190.0,1816,10743.700579
2660.0,2570,10974.337139
950.0,1446,11109.755838
3370.0,3462,11422.967463
1660.0,2123,11611.515381
1840.0,2144,11806.868683
3030.0,3261,12096.93874
4320.0,3788,12442.200733
3310.0,3227,12734.286998
2700.0,2719,12977.858761
3330.0,3325,13278.68171
3740.0,3278,13577.655351
4050.0,3733,13914.848425
4130.0,4120,14284.334999
4040.0,3808,14628.718872
4260.0,4045,14987.910473
2990.0,2991,15255.287279
3100.0,2702,15498.868894
2960.0,3247,15797.203314
2890.0,2817,16050.957083
4250.0,3565,16366.908741
4150.0,3841,16713.530339
2860.0,2990,16988.598166
3990.0,4027,17348.222057
4680.0,4210,17727.831018
5520.0,4821,18164.514102
4710.0,4328,18549.71535
4220.0,3724,18884.590002
2960.0,2763,19136.235322
3870.0,3755,19471.310012
2250.0,2331,19680.61996
4730.0,3775,20025.468
5790.0,4790,20453.97622
3720.0,3711,20790.118703
2530.0,2276,20998.474175
4170.0,3900,21347.31293
5530.0,4539,21752.980476
4190.0,3939,22111.7022
5190.0,4322,22503.923377
2610.0,2394,22722.742828
5200.0,4618,23141.920252
4690.0,4277,23525.784902
4260.0,3789,23864.863661
5160.0,4096,24235.752611
4790.0,3931,24595.956216
4970.0,4193,24977.771975
3670.0,3376,25280.681221
5620.0,4594,25697.92915
3710.0,3769,26034.766116
4280.0,3658,26368.833213
2300.0,2467,26589.130762
3020.0,2909,26855.531941
1880.0,2013,27032.091463
4870.0,3920,27390.120295
5540.0,4634,27808.270595
5530.0,4539,28213.782233
4510.0,4076,28582.364923
4010.0,3297,28881.352499
3190.0,2927,29147.691066
4740.0,3821,29485.352636
5060.0,4482,29889.261963
4120.0,3871,30246.17379
2610.0,2416,30462.801599
3230.0,3321,30769.05434
4210.0,3873,31114.722552
3560.0,3132,31400.385046
2400.0,2386,31609.228371
4200.0,3581,31930.461986
4450.0,3996,32295.915359
4840.0,3995,32654.804531
4890.0,4005,33013.867634
4530.0,4012,33371.378428
5070.0,4348,33763.549821
2680.0,2812,34016.241554
5820.0,4698,34440.505459
5310.0,3914,34789.911599
4290.0,3690,35122.134385
5190.0,4547,35525.628369
3040.0,2544,35755.069474
5230.0,4410,36157.310617
3240.0,2927,36413.608103
4820.0,4156,36791.891485
3430.0,3249,37083.809612
4210.0,3945,37440.128541
4670.0,3996,37798.08532
3490.0,2978,38063.78375
5730.0,4604,38478.600443
4830.0,4414,38879.354485
4500.0,3998,39236.352987
4870.0,4123,39604.945801
4040.0,3121,39880.705331
3670.0,3548,40200.002576
3920.0,3519,40512.325334
5280.0,4693,40936.40604
4940.0,4479,41337.615767
3110.0,2831,41589.985389
4790.0,4216,41970.669391
4080.0,3532,42284.47749
5470.0,4321,42675.487592
3120.0,2960,42942.035235
4450.0,4041,43309.132474
3670.0,3168,43587.654954
5860.0,4666,44011.383395
1920.0,1900,44175.116868
5700.0,4603,44589.181515
3040.0,2800,44842.410253
3710.0,3614,45165.855057
6280.0,5146,45625.932431
3150.0,2754,45876.520809
5130.0,4449,46277.618581
4260.0,3893,46624.491531
6760.0,5539,47119.814649
4310.0,3771,47464.575355
4150.0,3887,47812.792018
2630.0,2423,48030.181796
4440.0,4037,48389.27227
5120.0,4379,48783.299182
3330.0,2941,49048.284542
4850.0,4021,49414.510122
4640.0,4188,49786.750068
4040.0,3615,50109.965006
2750.0,2704,50358.778688
3240.0,3021,50623.944876
3540.0,3104,50901.528383
4670.0,4074,51269.117965
4600.0,3902,51615.52789
2200.0,2337,51831.280368
4950.0,4224,52210.087082
3220.0,3053,52476.303391
3070.0,2892,52739.409494
3120.0,2854,52993.121799
5530.0,4510,53397.232084
5240.0,4329,53787.047389
3340.0,3069,54061.240171
4170.0,3836,54406.059426
2620.0,2716,54648.891484
5080.0,4348,55041.275341
2730.0,2717,55284.735377
4970.0,4324,55677.965608
4180.0,3709,56012.826296
3280.0,2802,56265.898348
4990.0,4188,56639.021744
5640.0,4437,57041.618994
6020.0,4954,57482.428554
3690.0,3497,57804.886669
3020.0,2944,58069.94989
4440.0,3868,58416.078057
4010.0,3904,58762.926278
7320.0,5913,59293.700656
2890.0,2964,59560.812289
5830.0,4675,59988.444678
4480.0,3930,60346.000486
4910.0,4098,60713.983974
3910.0,3707,61039.998774
3150.0,2750,61292.287034
5380.0,4380,61687.122339
4020.0,3676,62021.716902
2510.0,2482,62243.53025
3590.0,3074,62522.090561
4950.0,4155,62895.929038
4040.0,3754,63241.081825
4220.0,3972,63601.256017
5320.0,4386,63996.340422
5530.0,4446,64391.679738
4670.0,3935,64749.846986
2220.0,2206,64948.229491
3880.0,3500,65269.763572
5550.0,4359,65663.922939
5400.0,4567,66070.964125
5060.0,4226,66450.961549
6030.0,4954,66899.187995
3130.0,2734,67144.942686
5760.0,4447,67548.787284
4200.0,3824,67895.652639
4540.0,4003,68257.592669
3740.0,3562,68581.106843
2950.0,2747,68825.848229
6250.0,4922,69267.09414
4410.0,3910,69626.286698
5190.0,4237,70009.069893
3810.0,3010,70277.717373
4270.0,3690,70613.704686
4700.0,3976,70971.688982
4140.0,4088,71341.206616
5090.0,4215,71722.354013
5270.0,4282,72104.573134
2200.0,2175,72300.147389
4590.0,4197,72680.227422
6150.0,4890,73120.892218
3170.0,2942,73386.371871
