#{"t_start": 1680587931.3081682, "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
175.0,4038,247.14216
60.0,269,262.837778
130.0,720,308.661873
205.0,1144,373.397969
90.0,574,411.050034
120.0,666,450.59397
110.0,646,489.669686
205.0,981,546.000371
420.0,2663,709.581711
100.0,595,747.56927
190.0,1054,811.761638
80.0,442,836.081936
120.0,610,874.522365
420.0,1511,967.731248
205.0,901,1017.122135
175.0,744,1063.381631
110.0,740,1109.637814
140.0,598,1147.728691
220.0,809,1195.368155
250.0,960,1251.450142
340.0,1370,1336.574014
90.0,1030,1399.106155
60.0,715,1439.62212
370.0,1547,1533.438958
205.0,1019,1596.999989
190.0,824,1644.757981
110.0,583,1682.529193
355.0,7437,2135.886397
130.0,791,2183.006073
50.0,490,2213.740356
355.0,2583,2371.925607
130.0,1160,2442.265384
280.0,1944,2559.901931
235.0,1325,2639.013978
220.0,1069,2702.261986
980.0,2612,2859.655819
460.0,2705,3023.939237
100.0,696,3069.197965
110.0,673,3108.854545
280.0,1256,3187.536067
100.0,578,3220.052403
130.0,1112,3289.479722
250.0,1216,3361.037941
100.0,874,3415.094195
280.0,1609,3510.261942
110.0,910,3565.245811
580.0,2912,3744.526126
190.0,1214,3815.98019
80.0,660,3855.312047
280.0,1255,3933.982152
860.0,2140,4065.886039
340.0,1856,4176.506634
235.0,1124,4245.953506
235.0,1233,4317.843165
220.0,2041,4442.809232
310.0,2676,4606.453859
310.0,2456,4756.470112
205.0,892,4811.160373
370.0,2501,4960.933721
140.0,687,5000.726477
235.0,1338,5085.074315
250.0,1623,5180.804144
355.0,1271,5258.593945
110.0,763,5305.238114
90.0,414,5329.170352
1000.0,4296,5594.754439
355.0,1655,5690.769972
520.0,5227,6011.009721
90.0,508,6041.997845
140.0,741,6088.213971
220.0,1019,6150.522027
175.0,1129,6215.02977
70.0,324,6237.142111
295.0,6924,6660.570923
420.0,2490,6810.002028
220.0,1247,6887.34183
205.0,1100,6951.19024
150.0,770,6997.929917
355.0,2126,7130.601997
205.0,1643,7226.348117
205.0,953,7287.281951
160.0,1111,7351.578825
800.0,1756,7460.153686
340.0,1411,7545.937819
120.0,513,7577.110192
220.0,1249,7649.317867
175.0,6654,8057.406095
80.0,678,8102.361837
235.0,1420,8188.431242
80.0,617,8221.641647
325.0,1423,8307.522116
235.0,1304,8386.081919
440.0,1510,8479.087618
220.0,1108,8543.077689
250.0,1287,8621.376068
50.0,284,8643.875564
40.0,375,8661.734089
40.0,217,8676.438518
90.0,421,8700.476474
250.0,909,8755.249796
385.0,1581,8849.698311
1080.0,2703,9013.999383
370.0,1448,9105.785494
295.0,1252,9177.918272
205.0,1844,9293.313125
120.0,507,9319.097748
265.0,1017,9381.409969
340.0,1746,9490.965215
1080.0,2416,9638.942528
310.0,2314,9779.702153
50.0,368,9797.435545
420.0,1254,9874.82483
325.0,1223,9946.370497
340.0,1387,10031.881904
110.0,562,10064.042154
220.0,733,10109.982472
325.0,1875,10227.399074
120.0,868,10276.193018
295.0,1357,10361.053809
295.0,1624,10456.549724
130.0,894,10511.121811
220.0,824,10564.282001
205.0,955,10620.109662
160.0,846,10673.65881
540.0,1742,10776.757895
120.0,645,10815.718077
960.0,1906,10932.50549
250.0,1475,11021.17076
110.0,805,11068.716802
220.0,1575,11163.270602
80.0,537,11200.088277
355.0,1325,11278.951293
440.0,2052,11404.165995
265.0,1062,11467.317651
90.0,504,11498.158705
120.0,784,11545.157829
235.0,1213,11616.630005
295.0,1043,11679.489844
370.0,1881,11797.017974
70.0,442,11821.493774
90.0,659,11860.825011
120.0,902,11915.525948
560.0,2345,12056.985631
150.0,1302,12135.446074
70.0,731,12181.461471
325.0,1573,12275.852968
150.0,707,12321.492995
175.0,913,12376.610521
235.0,1834,12486.829506
460.0,2177,12621.189697
205.0,1118,12685.449733
235.0,941,12746.341999
140.0,726,12787.093608
1440.0,5882,13146.513775
110.0,587,13184.378088
100.0,479,13209.559201
280.0,1470,13301.861549
140.0,732,13343.766866
205.0,1108,13413.17397
100.0,651,13452.26825
220.0,921,13507.349653
110.0,445,13531.894011
205.0,1062,13600.312406
265.0,1365,13680.006665
340.0,1383,13765.29019
100.0,798,13812.813637
100.0,511,13843.865672
205.0,1200,13914.987168
920.0,1915,14031.913856
190.0,4726,14322.112277
110.0,940,14377.470134
1040.0,1961,14495.403699
220.0,1879,14611.649403
385.0,1713,14713.965821
325.0,1752,14822.662154
220.0,1078,14885.945318
250.0,1179,14958.124668
560.0,3460,15169.485852
160.0,2702,15333.865705
385.0,1381,15418.892068
120.0,520,15450.174023
50.0,429,15474.333993
295.0,1769,15582.97692
100.0,487,15608.345833
1120.0,2462,15758.65391
325.0,1816,15868.334549
250.0,1675,15970.200854
110.0,527,16001.650093
205.0,1019,16063.884588
220.0,1056,16126.895618
235.0,1393,16212.552206
205.0,866,16266.445153
250.0,1091,16330.237839
1220.0,2710,16495.94584
880.0,1976,16619.378155
385.0,1576,16713.925676
60.0,238,16729.033845
265.0,1001,16785.601681
190.0,745,16831.974717
1380.0,2750,16997.285943
175.0,1334,17081.754289
100.0,563,17114.023579
120.0,871,17168.146204
160.0,628,17206.797862
295.0,1208,17279.309855
50.0,336,17296.361541
175.0,472,17326.593666
140.0,667,17366.035054
265.0,912,17420.945676
235.0,1465,17513.213982
100.0,468,17538.229955
250.0,1363,17623.220808
50.0,217,17632.664298
140.0,810,17680.314236
90.0,613,17718.626108
355.0,1309,17797.266803
70.0,345,17819.781991
