#{"t_start": 1680587930.1188757, "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
140.0,1790,108.498039
325.0,1852,224.231276
110.0,704,264.494727
60.0,335,286.717403
100.0,406,310.5115
355.0,1507,398.29967
265.0,1251,475.903475
150.0,595,513.915197
235.0,1066,577.232611
80.0,1551,671.14317
100.0,706,711.475378
110.0,595,749.447421
110.0,552,781.39583
370.0,1526,875.999536
150.0,903,930.762882
370.0,1467,1017.81146
250.0,940,1078.480689
150.0,864,1127.191105
280.0,996,1189.120709
150.0,537,1220.827294
130.0,875,1275.094016
70.0,394,1298.599091
140.0,1043,1361.431863
175.0,926,1416.518342
640.0,3094,1605.905724
340.0,7220,2044.313398
1220.0,3971,2286.551517
150.0,794,2333.766964
140.0,874,2389.566983
110.0,982,2451.005612
370.0,2556,2602.051085
680.0,2013,2726.367328
250.0,1295,2804.664699
385.0,2047,2929.639273
540.0,3315,3132.427528
235.0,1186,3204.521124
175.0,1519,3297.861847
325.0,1397,3378.410972
400.0,1595,3478.512714
235.0,1223,3550.139532
265.0,1209,3621.748264
340.0,1690,3728.939471
160.0,956,3784.792752
280.0,1367,3869.82699
520.0,1682,3972.78744
150.0,841,4021.011649
370.0,2119,4147.469716
175.0,777,4194.363277
295.0,1483,4286.762912
220.0,1377,4372.135067
140.0,816,4419.935971
160.0,1388,4505.243273
90.0,799,4552.539288
295.0,1207,4623.84272
190.0,1363,4708.703482
175.0,850,4758.291389
60.0,444,4788.13526
190.0,1490,4875.707308
520.0,1407,4961.45138
355.0,1850,5071.867015
220.0,1231,5149.120169
110.0,1154,5219.410975
310.0,1605,5314.504427
90.0,582,5352.335383
370.0,1561,5446.403236
220.0,1223,5519.211905
355.0,3060,5706.308523
1120.0,2503,5856.009988
175.0,1335,5940.424658
295.0,2655,6098.744844
265.0,1876,6214.975107
280.0,2375,6358.179121
190.0,975,6419.569097
160.0,1112,6483.663394
130.0,667,6528.351202
190.0,1023,6590.64145
1260.0,4893,6888.086333
80.0,429,6912.218185
30.0,392,6935.658204
265.0,1322,7014.438743
2080.0,3226,7211.048688
175.0,1288,7289.288496
110.0,1036,7351.979204
540.0,1365,7436.876519
265.0,894,7486.256145
220.0,1162,7556.630386
150.0,685,7601.695018
190.0,1202,7672.915411
175.0,5948,8035.308907
280.0,873,8089.356611
220.0,1935,8206.782076
100.0,753,8253.127393
90.0,743,8299.310155
250.0,1291,8377.548251
205.0,741,8418.575578
250.0,1578,8518.271463
160.0,1162,8588.726063
310.0,1191,8661.063801
100.0,722,8701.735015
100.0,610,8740.055135
160.0,1011,8802.167135
110.0,627,8840.805887
140.0,984,8897.131229
235.0,938,8952.430982
220.0,3469,9163.738419
280.0,1832,9278.976241
325.0,1461,9365.881478
130.0,688,9405.813841
325.0,2657,9570.39974
440.0,2244,9704.368176
70.0,408,9728.207402
100.0,711,9773.780823
205.0,1008,9835.864799
60.0,435,9860.109891
190.0,1685,9962.038514
130.0,960,10017.922984
160.0,725,10063.833196
520.0,2987,10245.791166
90.0,724,10291.559753
100.0,766,10338.267383
235.0,1134,10402.964408
325.0,1169,10473.478993
370.0,1328,10557.820538
110.0,549,10589.731997
235.0,825,10637.61199
205.0,945,10698.443175
400.0,1844,10808.80214
370.0,1278,10886.663413
100.0,659,10926.015193
265.0,1420,11013.517308
110.0,658,11052.795429
190.0,1206,11124.219227
90.0,545,11156.000659
280.0,1721,11263.927145
80.0,388,11287.252176
90.0,403,11310.943168
175.0,1470,11398.223347
400.0,3085,11585.863059
130.0,800,11633.255204
325.0,1704,11735.743303
205.0,997,11798.731082
110.0,743,11844.954967
160.0,980,11901.134342
70.0,373,11924.237832
130.0,666,11963.722257
100.0,456,11993.688984
90.0,669,12033.170793
340.0,1776,12142.120154
130.0,544,12173.845681
175.0,982,12230.163818
205.0,1279,12308.375055
175.0,1538,12402.31399
310.0,1806,12512.032856
640.0,2098,12639.463556
140.0,957,12700.595192
80.0,581,12733.170954
130.0,540,12764.88158
250.0,1102,12834.047411
140.0,1058,12897.109925
355.0,2542,13052.823182
280.0,1545,13146.755097
560.0,1946,13264.437838
235.0,3224,13461.496175
265.0,1088,13525.149092
310.0,1293,13603.495493
280.0,1202,13679.772825
110.0,516,13710.943196
140.0,718,13751.495832
620.0,2608,13908.791319
110.0,1221,13985.604558
220.0,1369,14065.332534
190.0,1096,14135.703033
100.0,591,14168.379245
90.0,685,14213.379324
160.0,956,14269.18377
235.0,1148,14339.263468
220.0,991,14395.62635
500.0,1906,14512.42294
90.0,626,14550.998795
280.0,1055,14613.921317
370.0,1834,14723.967687
100.0,651,14763.212469
80.0,719,14808.955424
205.0,1147,14878.896348
140.0,741,14921.270979
140.0,717,14967.019054
175.0,1259,15044.800245
310.0,1015,15106.992198
110.0,712,15147.378962
250.0,3583,15366.109755
190.0,1037,15428.622454
250.0,1112,15498.074581
370.0,1466,15584.840373
250.0,1128,15654.527057
440.0,1273,15728.271319
150.0,513,15759.364735
460.0,3032,15946.227018
580.0,1484,16033.65201
1320.0,3678,16259.730887
325.0,1856,16370.439162
120.0,779,16417.38825
175.0,729,16463.385873
340.0,2011,16583.701214
190.0,1069,16652.103125
235.0,1025,16714.558054
295.0,2410,16857.379028
340.0,1783,16966.467129
40.0,259,16982.003368
140.0,811,17029.55974
250.0,1019,17092.022247
160.0,740,17138.296449
110.0,595,17171.095802
190.0,724,17216.908213
140.0,1028,17280.587887
175.0,1160,17350.851265
310.0,1311,17429.523822
80.0,582,17462.09914
280.0,1282,17540.197938
220.0,1041,17602.895045
235.0,940,17663.724055
90.0,556,17695.767123
130.0,742,17741.897857
220.0,1253,17814.167316
160.0,752,17860.711823
90.0,904,17915.623933
480.0,1740,18023.799358
175.0,1136,18089.647825
235.0,1198,18165.941165
220.0,728,18206.658354
220.0,825,18254.622526
160.0,612,18293.015902
265.0,864,18347.055301
295.0,1181,18417.863765
150.0,624,18456.469272
235.0,825,18504.412179
100.0,802,18551.893192
175.0,790,18599.187986
100.0,705,18644.668638
540.0,3452,18851.679454
235.0,881,18905.88728
110.0,605,18944.143378
175.0,1002,19006.18877
310.0,996,19062.619167
310.0,1440,19149.14303
100.0,655,19188.459044
100.0,573,19226.040281
420.0,3637,19446.160655
250.0,810,19493.843658
400.0,1684,19595.737557
355.0,1132,19666.671478
235.0,1216,19737.974921
110.0,544,19775.08726
205.0,1284,19853.219637
235.0,1043,19915.972137
280.0,1372,19995.831652
110.0,771,20042.672764
295.0,5161,20356.652163
140.0,709,20403.447533
440.0,1391,20488.830671
250.0,1415,20574.726052
1120.0,2733,20739.683191
480.0,1339,20818.787359
90.0,458,20848.807045
120.0,660,20888.098626
130.0,600,20921.139276
120.0,643,20960.147013
190.0,897,21014.893399
220.0,860,21068.668862
325.0,1397,21149.134972
205.0,793,21203.004389
160.0,857,21251.554989
340.0,1318,21330.435506
460.0,4141,21586.581551
280.0,1619,21681.895993
175.0,1269,21759.775589
120.0,770,21806.623132
175.0,723,21847.217495
310.0,1250,21924.579411
325.0,1649,22027.092516
205.0,683,22066.85936
90.0,607,22105.070468
310.0,1415,22190.806524
280.0,1699,22292.938838
220.0,851,22341.341622
295.0,1261,22418.865288
440.0,2447,22567.325393
235.0,1078,22630.820692
205.0,2751,22802.646311
110.0,475,22827.731688
235.0,1238,22904.95689
110.0,438,22929.281291
600.0,1871,23045.335384
60.0,488,23070.688179
220.0,2342,23217.231879
310.0,1118,23281.527124
110.0,637,23320.364059
310.0,1797,23429.894234
130.0,581,23462.295217
140.0,585,23500.231223
130.0,655,23540.628286
130.0,658,23579.894977
420.0,1198,23650.902991
90.0,443,23680.624337
355.0,1357,23760.258959
295.0,1176,23830.895354
280.0,1738,23939.195385
205.0,1230,24011.055478
60.0,343,24033.579348
250.0,1026,24096.003034
280.0,1359,24175.74311
90.0,605,24214.025208
295.0,1347,24293.526664
140.0,625,24333.369391
220.0,1384,24418.649397
140.0,807,24466.228186
120.0,986,24527.890527
205.0,844,24576.315936
370.0,1653,24677.547149
205.0,891,24731.981719
90.0,338,24749.128598
90.0,788,24796.383508
235.0,1145,24866.401955
295.0,1271,24944.370912
280.0,1502,25037.313084
265.0,1027,25099.649847
60.0,479,25126.31663
325.0,1162,25196.691947
175.0,7505,25657.12375
175.0,707,25697.469733
420.0,1594,25797.57924
220.0,1609,25895.359754
160.0,899,25950.043293
