#{"t_start": 1680664540.3240497, "env_id": "RiverraidNoFrameskip-v4"}
r,l,t
390.0,436,29.750253
520.0,379,53.206235
360.0,369,71.110254
420.0,691,116.655013
980.0,699,157.18943
1570.0,938,213.150049
1280.0,1123,283.416242
1400.0,958,345.003326
2300.0,1242,417.691433
1780.0,1145,488.355815
1940.0,1077,552.355407
2030.0,1044,615.829739
1970.0,1120,686.076566
2480.0,1179,757.421633
1740.0,883,813.664536
1990.0,919,869.108729
1590.0,887,924.082677
2200.0,1104,988.776077
2010.0,1050,1057.570293
2020.0,989,1114.621687
2020.0,992,1176.914554
1810.0,929,1232.667648
2110.0,1044,1296.185773
1780.0,1055,1359.868259
1950.0,1082,1429.111438
2160.0,964,1485.511921
2040.0,957,1541.862557
1960.0,992,1605.304252
1710.0,950,1661.500699
2300.0,1200,1738.585634
2170.0,992,1795.638056
2470.0,1011,1858.345935
1870.0,811,1906.258
1430.0,744,1953.052531
1370.0,588,1991.3464
1420.0,619,2024.881553
1600.0,758,2071.818014
1380.0,721,2117.837853
2760.0,1306,2197.122645
2350.0,1032,2260.299471
1280.0,670,2300.333251
1700.0,837,2354.116421
1430.0,679,2395.321338
1390.0,699,2435.811499
1250.0,597,2474.196485
1510.0,604,2507.469866
1970.0,887,2562.416002
1700.0,1051,2625.953695
2650.0,1131,2696.302172
1510.0,684,2736.557257
1760.0,812,2790.041474
1390.0,670,2830.015054
1660.0,675,2870.038916
2040.0,1048,2933.436113
1580.0,691,2973.800152
1510.0,688,3019.477971
1260.0,757,3061.234329
1250.0,767,3108.423633
1540.0,734,3154.920561
1530.0,681,3196.293946
1280.0,631,3235.393237
1430.0,688,3275.766541
1420.0,590,3314.041851
1450.0,633,3353.142426
1220.0,588,3386.057194
2210.0,928,3441.798835
1870.0,705,3487.677882
2220.0,901,3542.956384
2100.0,873,3597.483044
2360.0,915,3653.018505
1940.0,834,3701.658105
1960.0,833,3750.294518
2410.0,919,3811.145972
1280.0,588,3844.130792
1520.0,613,3882.856515
2110.0,829,3931.123771
2440.0,902,3987.383734
1540.0,562,4019.809588
1450.0,610,4058.405514
1460.0,563,4090.8698
1570.0,592,4129.196427
2670.0,981,4191.348338
2700.0,945,4247.430983
1510.0,561,4279.826096
1970.0,802,4327.536323
2100.0,831,4381.275785
1460.0,595,4414.441848
2110.0,834,4468.252413
1420.0,580,4501.05903
1450.0,616,4539.834867
1570.0,591,4572.909835
2370.0,867,4627.571337
1540.0,581,4665.636384
1420.0,632,4699.465989
1660.0,596,4737.848188
2170.0,814,4787.045499
1520.0,561,4824.670144
1310.0,676,4864.783704
1820.0,738,4906.066076
1260.0,593,4944.398066
1510.0,608,4983.091733
1400.0,579,5015.849909
1540.0,567,5048.33639
1420.0,610,5087.117889
1510.0,586,5125.337983
1630.0,565,5157.870287
