#{"t_start": 1680664540.5013342, "env_id": "RiverraidNoFrameskip-v4"}
r,l,t
280.0,339,22.267967
200.0,334,44.760958
390.0,480,70.288534
290.0,377,93.638117
580.0,544,125.644997
1180.0,905,180.980941
1330.0,948,242.334147
2030.0,1295,321.403538
2070.0,1221,393.635267
1660.0,1086,457.844
1810.0,978,519.801164
1650.0,878,574.533333
1650.0,923,630.206061
2340.0,1157,701.156417
1530.0,825,749.508647
2240.0,1118,821.029933
1950.0,959,877.397307
1780.0,983,939.60048
1940.0,957,995.985518
1920.0,1045,1059.449003
2020.0,1008,1122.148668
1900.0,1195,1193.890456
2030.0,1117,1264.051581
2050.0,1134,1334.6213
2030.0,1073,1398.567284
2570.0,1071,1462.444979
2180.0,1149,1533.18882
1840.0,1008,1596.977006
2260.0,1205,1668.944792
2240.0,1043,1732.300751
2130.0,1026,1795.288423
2110.0,1146,1866.016578
1360.0,545,1898.001592
1960.0,880,1952.804568
1510.0,590,1991.140557
1830.0,1049,2054.612755
1250.0,652,2093.960434
2260.0,1282,2172.703971
1870.0,785,2220.212971
1540.0,677,2260.295023
2130.0,1026,2323.417581
1700.0,684,2363.604949
1570.0,695,2410.369276
1540.0,596,2443.492987
2870.0,1285,2522.316096
1570.0,674,2562.393243
2270.0,1113,2632.384983
2320.0,1227,2704.811483
1480.0,598,2743.204827
1760.0,789,2790.996938
1420.0,676,2831.102659
1770.0,848,2885.167953
1700.0,819,2933.371287
1460.0,694,2973.818381
1460.0,674,3019.160782
1700.0,824,3067.572283
1810.0,901,3122.813146
1300.0,700,3163.440692
1320.0,687,3210.059432
1280.0,616,3243.640876
1660.0,688,3289.216777
1430.0,650,3328.758484
1990.0,822,3376.992686
1490.0,614,3415.70083
1280.0,594,3448.835256
1650.0,685,3489.033145
2020.0,822,3542.640566
1820.0,693,3582.976798
1510.0,610,3621.681118
2050.0,811,3669.809652
2130.0,832,3718.348567
1570.0,615,3757.200709
1630.0,572,3795.100098
1730.0,695,3835.613159
1830.0,1028,3898.56938
1420.0,609,3937.096661
2450.0,944,3994.225234
2740.0,1142,4064.861019
1430.0,568,4097.420759
2390.0,940,4153.513667
1510.0,561,4191.168978
2780.0,940,4247.133312
2010.0,807,4295.127732
2330.0,986,4357.139964
1450.0,565,4389.644676
1570.0,565,4422.180827
2060.0,807,4475.48508
2220.0,810,4523.500918
1570.0,568,4556.083979
2640.0,946,4612.288565
1580.0,561,4650.020592
1400.0,560,4682.366827
1450.0,502,4713.580968
1370.0,503,4744.751175
1480.0,599,4778.984607
1460.0,585,4817.156372
1570.0,592,4850.242738
1860.0,700,4895.976539
1600.0,556,4928.284805
1600.0,560,4960.737245
1480.0,503,4991.928759
1880.0,701,5032.515887
1540.0,585,5070.651718
1420.0,567,5103.256975
1470.0,591,5141.585305
1570.0,568,5174.144989
1600.0,601,5212.588858
1480.0,586,5245.561156
1390.0,603,5284.045744
1570.0,560,5316.545605
1570.0,830,5370.360774
1960.0,696,5410.692558
2580.0,951,5466.972579
1540.0,567,5504.73264
1310.0,575,5537.461214
2060.0,974,5600.713283
1690.0,678,5640.669424
2080.0,817,5688.92876
1520.0,593,5727.301054
2560.0,982,5784.328952
1510.0,607,5822.938694
1600.0,557,5855.408826
1630.0,606,5894.028998
1370.0,501,5925.228613
2020.0,834,5973.801929
2140.0,821,6022.061053
1600.0,551,6059.440755
1440.0,559,6091.869138
1790.0,710,6132.626874
1660.0,553,6170.273
3070.0,1135,6235.581447
1400.0,580,6273.625177
1510.0,573,6306.309313
1570.0,561,6338.827848
1480.0,609,6378.582671
2510.0,958,6440.095305
2410.0,849,6489.088696
2640.0,972,6550.996987
2410.0,849,6599.912592
1390.0,511,6631.238779
2550.0,975,6693.308129
