#{"t_start": 1680587899.1000884, "env_id": "AssaultNoFrameskip-v4"}
r,l,t
210.0,602,50.374718
147.0,491,94.802023
231.0,864,175.195778
336.0,901,249.653143
294.0,926,341.99309
504.0,1108,440.261954
672.0,1229,558.294144
231.0,928,642.679906
588.0,1472,771.276791
483.0,1329,897.032599
441.0,1286,1017.168425
525.0,1180,1125.873539
504.0,962,1212.757591
588.0,1049,1309.40677
315.0,625,1368.209545
315.0,731,1435.571892
504.0,672,1491.640105
420.0,777,1557.921504
336.0,657,1613.331234
420.0,941,1691.615877
546.0,1024,1780.028592
399.0,785,1846.636568
504.0,942,1925.057108
483.0,900,2002.682317
504.0,931,2080.933896
672.0,1029,2169.33479
462.0,841,2245.234434
651.0,822,2312.919197
441.0,662,2369.921616
420.0,596,2423.833484
420.0,724,2481.112643
441.0,735,2546.466869
462.0,701,2610.935798
399.0,743,2668.743016
420.0,681,2724.956762
399.0,676,2788.725793
420.0,666,2844.642081
231.0,511,2888.570065
378.0,730,2945.962008
315.0,619,3000.585637
420.0,633,3055.608073
378.0,633,3110.738449
441.0,674,3166.805939
252.0,581,3212.575889
252.0,566,3265.8562
294.0,616,3312.682332
294.0,547,3365.625731
336.0,476,3400.898113
315.0,578,3455.801342
315.0,578,3501.713969
231.0,440,3544.03609
273.0,622,3591.009703
399.0,569,3644.391002
294.0,554,3689.558916
315.0,570,3735.111676
273.0,455,3777.786799
231.0,564,3823.18665
189.0,409,3857.038462
336.0,621,3911.843937
336.0,548,3956.828585
315.0,580,4010.553035
357.0,529,4055.04408
336.0,547,4100.079649
336.0,572,4145.784048
252.0,542,4190.720551
210.0,418,4224.554279
273.0,570,4277.983869
294.0,468,4313.081331
336.0,589,4367.025622
378.0,538,4411.860802
315.0,533,4456.474634
357.0,547,4501.455001
567.0,743,4568.580179
399.0,589,4622.493775
378.0,546,4667.597493
294.0,575,4713.505877
336.0,545,4758.540667
294.0,575,4812.270761
294.0,530,4857.273036
231.0,547,4902.325732
252.0,454,4937.359015
357.0,538,4990.056283
420.0,721,5047.424104
231.0,447,5089.95095
315.0,565,5135.568154
483.0,585,5181.7226
441.0,562,5235.167554
336.0,622,5282.160036
294.0,573,5335.596051
336.0,582,5381.510454
189.0,443,5423.996251
315.0,435,5458.270356
294.0,482,5501.47696
315.0,610,5548.160489
462.0,577,5601.84758
231.0,417,5635.848968
420.0,602,5691.058295
315.0,575,5736.756536
357.0,564,5782.248694
210.0,580,5836.060772
273.0,574,5881.712154
399.0,546,5926.917333
189.0,343,5958.881896
420.0,699,6015.490694
441.0,595,6069.411332
399.0,579,6115.073961
231.0,577,6168.659256
189.0,447,6203.193583
210.0,431,6237.381445
378.0,597,6291.492089
357.0,598,6337.70969
273.0,624,6392.283208
378.0,568,6445.603075
252.0,552,6490.708137
294.0,564,6536.065736
