#{"t_start": 1680587899.039095, "env_id": "AssaultNoFrameskip-v4"}
r,l,t
189.0,730,61.623481
378.0,914,142.114724
189.0,789,213.244895
336.0,510,260.455598
399.0,802,332.672951
420.0,1181,441.262223
273.0,1050,545.862935
609.0,1723,701.848231
252.0,604,757.643147
672.0,1674,908.910776
504.0,831,982.916181
504.0,827,1056.311932
651.0,1523,1201.317393
420.0,827,1282.870023
525.0,863,1357.179986
294.0,897,1437.256014
483.0,745,1502.963807
378.0,883,1579.723322
357.0,794,1646.394919
294.0,931,1724.462096
315.0,689,1780.923433
630.0,1214,1889.817575
714.0,1044,1978.771683
588.0,970,2058.038317
588.0,1056,2147.178262
420.0,853,2223.425619
714.0,1012,2311.469986
462.0,637,2367.925282
483.0,664,2423.522966
378.0,720,2480.710554
441.0,796,2547.656449
378.0,727,2612.76789
189.0,590,2666.610319
525.0,738,2724.308194
378.0,642,2779.439508
462.0,707,2844.186671
273.0,605,2890.501393
357.0,656,2946.022393
378.0,682,3010.129052
315.0,592,3056.257265
441.0,721,3121.46467
399.0,673,3177.412656
315.0,609,3224.002136
378.0,615,3278.600074
294.0,575,3332.129209
294.0,437,3366.562753
420.0,646,3421.835964
231.0,444,3457.72118
210.0,378,3490.64979
231.0,568,3536.235075
357.0,594,3590.276505
252.0,548,3635.317192
357.0,613,3689.873507
315.0,564,3735.273473
252.0,577,3788.88721
336.0,551,3834.054956
273.0,576,3879.909281
420.0,570,3933.337336
420.0,595,3979.627883
294.0,593,4033.558876
189.0,547,4078.598688
189.0,549,4123.629525
252.0,543,4168.621349
252.0,550,4221.493529
336.0,649,4276.955209
336.0,562,4322.349392
315.0,566,4367.920745
231.0,462,4410.690779
315.0,568,4456.220321
252.0,462,4499.042118
336.0,510,4535.429097
441.0,566,4590.061891
357.0,567,4635.725726
294.0,546,4680.774619
357.0,548,4733.763722
336.0,562,4779.318793
357.0,575,4825.312864
315.0,561,4878.700431
231.0,562,4924.380608
294.0,552,4969.57283
294.0,569,5015.266632
336.0,609,5069.823735
357.0,589,5123.866709
294.0,557,5169.114145
273.0,560,5214.828753
210.0,548,5259.923045
336.0,556,5312.926858
378.0,563,5358.408012
315.0,454,5393.169544
378.0,435,5435.404207
315.0,549,5480.409442
294.0,546,5525.347218
441.0,706,5590.154886
420.0,596,5636.617944
399.0,570,5683.198
231.0,572,5736.597382
399.0,594,5782.880544
546.0,755,5848.977075
336.0,590,5902.915542
378.0,609,5949.671109
357.0,546,6002.375252
378.0,599,6048.656042
294.0,573,6101.963569
252.0,589,6147.975112
294.0,545,6192.854941
399.0,600,6247.082145
315.0,452,6281.762078
231.0,432,6323.732723
357.0,481,6359.0931
315.0,572,6412.469912
189.0,421,6446.365965
378.0,572,6492.013412
315.0,562,6545.164235
336.0,561,6590.515447
252.0,621,6645.231642
399.0,618,6691.950771
189.0,440,6734.145183
210.0,572,6780.887096
231.0,600,6834.964491
441.0,719,6892.094327
420.0,583,6945.730527
189.0,557,6990.949375
441.0,706,7047.75445
336.0,590,7101.673421
294.0,612,7156.155125
189.0,456,7191.22719
462.0,789,7257.967289
378.0,693,7314.654796
420.0,529,7366.784771
252.0,604,7413.065028
273.0,562,7458.404849
273.0,494,7502.168511
273.0,664,7557.987068
378.0,634,7613.005493
231.0,582,7666.709319
378.0,665,7722.643583
294.0,656,7778.199645
336.0,528,7822.693611
336.0,498,7866.388776
420.0,659,7923.103145
336.0,604,7969.510075
252.0,622,8024.128956
483.0,709,8089.034521
399.0,622,8136.046769
399.0,479,8179.440675
378.0,588,8233.150766
399.0,576,8278.728961
399.0,611,8333.252159
336.0,667,8389.056002
189.0,566,8434.543382
357.0,612,8489.024572
336.0,665,8544.873167
294.0,561,8590.3038
189.0,408,8624.021124
315.0,448,8666.81675
462.0,618,8713.720691
441.0,632,8768.933682
273.0,438,8811.264544
420.0,654,8867.018597
378.0,611,8913.862857
378.0,614,8968.487501
336.0,570,9015.322161
294.0,555,9068.378927
357.0,536,9113.158057
252.0,546,9158.389558
378.0,593,9204.740541
378.0,642,9260.172145
357.0,584,9314.052636
399.0,592,9360.395218
273.0,510,9404.62649
210.0,449,9447.097445
273.0,580,9493.079845
315.0,552,9538.356441
357.0,588,9592.243297
294.0,470,9635.378223
273.0,547,9680.433151
273.0,591,9726.553518
420.0,545,9771.680662
294.0,539,9824.358043
378.0,562,9869.762405
315.0,597,9916.04374
273.0,450,9958.449073
210.0,436,9992.836688
399.0,579,10046.374166
399.0,540,10091.009008
357.0,562,10137.317809
315.0,561,10182.489956
336.0,546,10235.164045
273.0,494,10270.970025
378.0,582,10324.511797
315.0,546,10369.419484
336.0,584,10415.312217
315.0,452,10457.922166
294.0,512,10502.101593
315.0,565,10547.460926
294.0,545,10592.40789
189.0,446,10634.809382
336.0,556,10679.947644
252.0,543,10724.782769
252.0,472,10767.689519
462.0,626,10814.773878
378.0,529,10867.008846
210.0,385,10892.241069
399.0,545,10944.927336
336.0,599,10991.242756
231.0,458,11033.827493
357.0,597,11080.041612
336.0,597,11134.029662
273.0,510,11177.977854
294.0,652,11234.549182
252.0,457,11269.370973
378.0,596,11323.633186
231.0,453,11358.369827
273.0,523,11402.7653
420.0,732,11468.179754
420.0,577,11514.305537
378.0,699,11578.678344
378.0,598,11624.973502
357.0,590,11678.844344
210.0,327,11702.547935
399.0,571,11755.823988
168.0,423,11790.034248
336.0,483,11833.274486
210.0,554,11878.605052
189.0,456,11913.376557
399.0,505,11957.416943
168.0,421,11991.282054
168.0,447,12033.774564
315.0,442,12068.254102
210.0,593,12122.201745
294.0,441,12156.736625
210.0,557,12201.966302
294.0,457,12244.798076
231.0,553,12289.929142
357.0,486,12334.498107
273.0,606,12380.886704
210.0,462,12423.866782
399.0,579,12469.603724
231.0,583,12523.511023
441.0,566,12569.024873
357.0,505,12613.128443
168.0,470,12656.342041
336.0,477,12691.912609
210.0,424,12726.294358
210.0,445,12768.903574
273.0,539,12813.877993
357.0,585,12859.991565
294.0,581,12913.811897
252.0,466,12949.009923
252.0,542,13001.786049
189.0,563,13047.261437
189.0,346,13079.388148
273.0,593,13125.626692
378.0,565,13171.299202
378.0,590,13225.435937
168.0,479,13268.661576
231.0,448,13303.447714
252.0,551,13348.651244
189.0,565,13402.131473
378.0,591,13449.562779
210.0,591,13503.479627
336.0,590,13549.619272
273.0,530,13594.24314
357.0,588,13648.339734
441.0,626,13703.153137
231.0,446,13737.75632
252.0,511,13781.880011
231.0,563,13827.255774
273.0,423,13861.14021
315.0,545,13913.710776
462.0,710,13970.699242
252.0,481,14013.8807
273.0,551,14058.799901
399.0,594,14104.825115
336.0,476,14147.814738
315.0,604,14202.022686
399.0,554,14247.075067
189.0,466,14282.106274
483.0,628,14336.741976
273.0,622,14391.222611
273.0,611,14445.574697
378.0,689,14502.059804
546.0,798,14570.205005
231.0,683,14626.821307
399.0,679,14690.857475
378.0,530,14735.510174
378.0,543,14780.470014
231.0,484,14823.885331
336.0,605,14870.410115
357.0,661,14926.086762
357.0,514,14970.25402
294.0,580,15024.069358
420.0,621,15071.071951
336.0,547,15124.469233
357.0,618,15172.301251
273.0,437,15215.276062
378.0,700,15272.358548
504.0,659,15328.115765
336.0,545,15373.077342
399.0,605,15427.425941
357.0,466,15470.415799
231.0,569,15516.01511
315.0,602,15570.352892
252.0,448,15605.07918
252.0,570,15650.843115
231.0,572,15705.420402
399.0,551,15750.515796
336.0,542,15795.476462
315.0,514,15839.765029
378.0,460,15874.785896
315.0,565,15928.1959
420.0,633,15983.221924
315.0,531,16027.902792
420.0,586,16073.915306
420.0,622,16128.616256
231.0,411,16162.221552
357.0,582,16216.022875
210.0,599,16262.293779
399.0,694,16326.547009
378.0,511,16362.796599
252.0,652,16418.159136
294.0,596,16471.955363
315.0,604,16525.960523
231.0,529,16570.286747
231.0,617,16617.078341
357.0,571,16670.482051
399.0,600,16716.518836
420.0,666,16773.304812
294.0,571,16826.545458
336.0,592,16872.530592
294.0,524,16916.743172
294.0,600,16970.818062
210.0,456,17005.638451
315.0,573,17058.939332
294.0,466,17094.108686
273.0,579,17147.667643
294.0,604,17201.829486
357.0,570,17247.479767
231.0,575,17293.102365
336.0,568,17346.347441
315.0,613,17392.833997
378.0,617,17447.526924
273.0,596,17501.545317
399.0,571,17547.267974
441.0,650,17602.517755
378.0,634,17657.493861
336.0,513,17701.634802
357.0,578,17747.422089
399.0,648,17802.8072
357.0,617,17857.185821
273.0,628,17913.257055
294.0,495,17957.047799
252.0,592,18003.118258
336.0,577,18056.535678
147.0,444,18091.226095
357.0,568,18136.772592
420.0,575,18190.250395
378.0,606,18236.862551
399.0,641,18292.012089
336.0,442,18334.390339
378.0,606,18380.725402
294.0,493,18424.445204
462.0,688,18480.873219
252.0,472,18523.968521
357.0,609,18578.418733
399.0,577,18624.178329
357.0,617,18678.830933
189.0,448,18713.488676
399.0,538,18758.226993
252.0,475,18801.410984
378.0,584,18847.336969
378.0,467,18890.271536
420.0,604,18944.54886
378.0,612,18992.429946
441.0,619,19046.908353
378.0,644,19102.225062
315.0,597,19156.607391
315.0,564,19202.156286
231.0,410,19235.882739
399.0,538,19280.87055
315.0,577,19326.695615
336.0,478,19370.008518
399.0,628,19425.250676
399.0,469,19468.259202
399.0,710,19525.356154
462.0,757,19591.535877
420.0,581,19637.48258
420.0,626,19692.454579
483.0,695,19749.161296
336.0,501,19793.085801
399.0,577,19846.850064
252.0,540,19891.698743
462.0,512,19935.984954
