#{"t_start": 1680587899.0737152, "env_id": "AssaultNoFrameskip-v4"}
r,l,t
189.0,739,61.840563
210.0,826,139.89501
336.0,835,212.286194
336.0,749,282.846586
273.0,882,366.036354
399.0,1311,486.701971
483.0,1274,605.802803
273.0,736,667.761941
357.0,1082,768.989706
441.0,1094,863.232061
357.0,656,922.77256
504.0,865,1006.061341
567.0,979,1092.413989
609.0,1089,1199.800286
273.0,735,1261.916792
357.0,656,1322.412962
294.0,687,1390.49182
462.0,741,1449.519967
357.0,733,1514.712555
231.0,606,1568.845357
483.0,856,1637.077441
336.0,637,1692.066528
420.0,817,1767.375349
336.0,702,1824.034625
273.0,720,1881.267787
336.0,645,1936.537153
525.0,990,2024.187
399.0,772,2090.545474
567.0,1030,2178.972914
567.0,716,2236.049595
483.0,754,2301.911092
420.0,768,2369.515277
441.0,803,2436.502639
399.0,707,2501.10769
252.0,567,2546.642224
483.0,718,2611.53262
231.0,371,2644.180613
315.0,668,2700.040786
294.0,630,2747.160181
252.0,504,2790.917359
336.0,537,2835.665024
546.0,673,2899.437706
441.0,709,2956.290704
252.0,491,2999.764691
336.0,709,3056.818367
378.0,625,3111.713689
273.0,604,3165.95893
378.0,657,3221.529707
336.0,555,3266.710628
231.0,436,3301.054105
357.0,617,3355.846631
336.0,593,3409.677638
294.0,585,3457.014891
315.0,638,3512.287133
273.0,561,3557.644104
378.0,614,3612.164104
378.0,605,3666.623011
189.0,575,3712.274772
189.0,322,3735.857229
315.0,536,3788.393537
336.0,630,3835.600979
231.0,467,3878.676119
336.0,588,3924.757004
315.0,548,3977.583631
315.0,574,4023.278785
273.0,561,4068.689652
273.0,562,4121.854893
273.0,589,4168.005053
231.0,551,4213.114973
294.0,429,4255.143199
357.0,535,4299.836599
357.0,566,4345.294114
315.0,477,4388.572285
357.0,446,4423.176436
273.0,562,4468.54743
462.0,616,4523.112161
378.0,590,4578.564353
399.0,671,4634.518502
357.0,541,4679.50898
336.0,443,4714.206546
252.0,547,4767.126359
336.0,570,4812.881277
315.0,467,4848.320168
252.0,580,4902.147354
336.0,577,4948.159471
378.0,563,5001.554881
420.0,572,5047.233906
357.0,554,5092.536546
378.0,607,5147.063885
273.0,432,5181.423321
315.0,569,5235.040686
378.0,584,5281.087814
336.0,531,5325.618691
462.0,552,5370.78163
252.0,560,5424.093235
357.0,577,5469.794327
462.0,610,5524.124487
336.0,582,5570.123074
273.0,577,5623.701201
252.0,444,5659.616513
441.0,596,5713.581013
273.0,507,5749.756005
399.0,731,5815.094757
357.0,479,5858.453244
357.0,578,5904.286729
189.0,417,5938.293768
315.0,580,5991.87316
252.0,602,6038.23461
420.0,668,6101.750694
399.0,539,6146.440928
315.0,592,6192.569837
462.0,602,6246.836038
294.0,537,6291.563925
336.0,473,6334.565911
315.0,468,6369.509371
462.0,594,6423.525347
189.0,565,6468.931301
357.0,679,6525.124425
378.0,616,6579.662735
483.0,658,6635.28464
273.0,437,6669.66731
420.0,510,6713.600669
231.0,397,6746.888245
483.0,786,6814.67628
231.0,561,6867.745776
315.0,588,6913.778214
252.0,461,6956.559801
231.0,541,7001.339097
273.0,438,7035.715315
315.0,442,7070.075489
