#{"t_start": 1680587900.6402757, "env_id": "CarnivalNoFrameskip-v4"}
r,l,t
440.0,420,36.669069
0.0,398,68.83741
420.0,445,102.335233
1000.0,411,142.392644
780.0,444,176.059032
320.0,443,209.659427
480.0,369,241.391532
420.0,393,273.782272
580.0,472,315.731585
820.0,428,349.176847
1180.0,337,380.232736
940.0,407,413.200392
340.0,663,467.763007
540.0,464,509.677275
860.0,487,552.138792
1420.0,732,608.501245
1260.0,535,659.63602
760.0,461,694.056065
1300.0,648,748.162292
580.0,626,801.69462
580.0,616,854.975474
860.0,405,887.877987
1280.0,475,929.764168
200.0,369,961.766248
540.0,734,1018.167038
1040.0,452,1059.720607
1160.0,467,1096.110757
800.0,441,1137.363967
220.0,373,1169.390895
520.0,484,1211.76419
1100.0,691,1267.100515
780.0,586,1312.185952
120.0,408,1352.5633
460.0,426,1386.007402
640.0,343,1417.342019
180.0,339,1441.114155
460.0,475,1483.265207
440.0,324,1506.672603
680.0,477,1548.8963
660.0,353,1580.433778
320.0,450,1614.641299
420.0,670,1676.726768
260.0,295,1699.304803
480.0,316,1722.479868
580.0,307,1752.817317
700.0,679,1807.835538
400.0,378,1840.039104
1040.0,462,1881.843012
1060.0,512,1924.994736
700.0,317,1948.127537
780.0,449,1989.564852
800.0,804,2055.237009
540.0,367,2087.120957
820.0,489,2122.290667
900.0,485,2164.688223
240.0,403,2199.309346
340.0,475,2241.406069
1240.0,864,2316.02082
800.0,676,2370.940644
360.0,415,2404.095704
1000.0,375,2436.178932
460.0,491,2478.727875
1100.0,488,2521.136833
1200.0,423,2554.511088
840.0,454,2596.028865
920.0,460,2630.32043
880.0,441,2671.546404
640.0,554,2715.744726
240.0,379,2747.951768
420.0,459,2782.264865
280.0,360,2813.954691
200.0,354,2845.454937
800.0,415,2878.607282
340.0,527,2922.130466
320.0,318,2952.740222
320.0,480,2994.982162
200.0,501,3030.451131
520.0,447,3071.767865
480.0,367,3103.745574
440.0,376,3135.883736
680.0,492,3178.491494
340.0,593,3223.750591
320.0,474,3267.572366
1040.0,669,3322.19324
200.0,418,3355.392823
820.0,311,3385.80778
220.0,514,3429.054007
740.0,530,3472.617772
240.0,455,3506.872148
540.0,330,3537.728668
500.0,374,3569.780166
740.0,370,3601.785095
420.0,510,3644.899673
600.0,833,3711.4376
460.0,869,3786.244114
380.0,455,3820.356652
780.0,456,3861.951773
1200.0,452,3903.469074
640.0,499,3938.817093
720.0,607,3991.793462
560.0,481,4034.198897
720.0,691,4089.467526
660.0,491,4131.963708
560.0,476,4174.162074
260.0,416,4207.261333
480.0,360,4239.005934
1180.0,798,4304.413626
1140.0,457,4347.409757
1060.0,1170,4444.855643
620.0,463,4479.265033
1080.0,498,4521.991934
1260.0,1143,4618.765198
560.0,465,4660.629683
640.0,561,4705.002424
380.0,291,4727.45666
1280.0,453,4769.005291
760.0,370,4800.994061
1320.0,882,4876.088399
1180.0,490,4911.309263
560.0,462,4953.0869
1240.0,659,5007.491267
760.0,480,5049.722455
620.0,318,5072.927959
1040.0,469,5115.002969
680.0,352,5146.537022
380.0,346,5170.563956
1920.0,393,5203.256618
220.0,421,5243.982497
340.0,307,5266.878848
