#{"t_start": 1680587900.5282502, "env_id": "CarnivalNoFrameskip-v4"}
r,l,t
860.0,598,48.727456
820.0,444,89.393163
300.0,307,112.018569
940.0,393,144.322138
680.0,324,174.787515
780.0,532,218.099866
680.0,587,262.899691
360.0,371,294.757536
520.0,395,327.345678
920.0,398,359.975834
680.0,444,401.332089
200.0,358,433.00821
780.0,499,468.427178
460.0,334,499.426386
940.0,560,543.854103
540.0,503,586.776672
800.0,405,619.713445
740.0,493,662.274247
60.0,407,695.255641
440.0,347,726.59189
600.0,476,768.759854
780.0,737,832.610272
300.0,483,867.62879
680.0,354,899.027253
740.0,455,940.508373
760.0,353,964.704316
1340.0,666,1026.647933
480.0,358,1050.922107
240.0,322,1081.591279
980.0,353,1114.978288
1160.0,450,1149.074317
1220.0,467,1190.986519
200.0,375,1223.097707
320.0,300,1245.840376
820.0,415,1279.035248
560.0,511,1322.06855
680.0,526,1365.61338
160.0,358,1397.298429
260.0,424,1430.744231
440.0,334,1461.757575
780.0,468,1503.725772
380.0,291,1526.214877
380.0,455,1560.564866
280.0,468,1602.571773
160.0,355,1634.142946
660.0,492,1676.717923
260.0,326,1700.167751
540.0,301,1722.933345
460.0,486,1765.40204
880.0,457,1807.110957
480.0,374,1839.221646
200.0,345,1863.130957
440.0,351,1894.602603
740.0,402,1927.415114
1960.0,1234,2034.059093
260.0,458,2068.364083
480.0,316,2098.86259
300.0,309,2121.857222
740.0,478,2164.057071
380.0,925,2242.120214
560.0,468,2284.044008
540.0,650,2338.233232
820.0,446,2372.22137
940.0,426,2413.033168
680.0,486,2448.094167
1360.0,703,2510.990396
1280.0,435,2544.677905
600.0,371,2576.619191
580.0,454,2618.104133
640.0,439,2651.892746
560.0,505,2694.821179
880.0,766,2759.510569
1080.0,758,2823.927994
820.0,442,2857.751867
480.0,424,2898.516263
120.0,375,2930.609054
680.0,481,2965.542102
580.0,463,3007.335557
520.0,362,3039.10568
380.0,481,3081.359447
1160.0,601,3126.916711
400.0,595,3179.709053
960.0,719,3235.733963
200.0,357,3269.018663
140.0,409,3301.990889
740.0,525,3345.397422
1120.0,435,3386.486775
520.0,476,3428.702345
760.0,497,3464.017334
1820.0,498,3506.788271
240.0,358,3538.4227
480.0,405,3571.290293
420.0,402,3604.174116
260.0,447,3645.582821
460.0,479,3687.850581
360.0,301,3710.608859
280.0,391,3743.21163
500.0,496,3785.854689
600.0,1145,3882.591061
960.0,719,3938.594981
680.0,627,3992.139097
620.0,967,4076.983182
580.0,553,4121.180575
440.0,522,4164.5679
380.0,470,4206.489638
320.0,390,4239.026146
1240.0,877,4313.955571
340.0,508,4358.276238
280.0,502,4393.625705
240.0,324,4424.369814
480.0,495,4466.999862
340.0,415,4500.161849
380.0,503,4543.029519
220.0,360,4574.735266
940.0,575,4619.452257
360.0,472,4661.502619
1040.0,497,4704.13714
1040.0,504,4747.055751
1680.0,506,4789.997808
860.0,322,4813.352928
1220.0,874,4888.243802
560.0,490,4930.756164
420.0,343,4954.655397
780.0,435,4995.707923
760.0,629,5049.293162
480.0,396,5081.973463
500.0,490,5124.598595
580.0,485,5159.732746
900.0,457,5201.537646
620.0,474,5243.683746
560.0,435,5277.400287
600.0,419,5310.678033
440.0,298,5340.773199
640.0,475,5375.610574
1200.0,502,5419.80321
780.0,499,5462.63999
560.0,451,5504.175199
480.0,452,5538.274656
480.0,468,5580.308028
380.0,342,5604.163768
380.0,302,5634.375683
340.0,337,5658.11997
560.0,379,5690.321858
840.0,608,5743.401735
660.0,449,5784.805511
560.0,423,5818.24122
560.0,303,5841.030058
900.0,509,5884.17541
2460.0,485,5926.576528
1120.0,320,5949.82789
380.0,349,5981.223331
700.0,374,6013.391035
540.0,318,6036.558669
840.0,451,6078.096642
620.0,478,6120.295311
300.0,408,6153.332489
680.0,418,6186.625038
1140.0,454,6228.25959
440.0,345,6252.150578
880.0,449,6293.593762
60.0,461,6327.997762
300.0,487,6370.43875
640.0,471,6412.625348
540.0,297,6435.255314
560.0,434,6476.343786
260.0,356,6501.784455
200.0,416,6542.36108
200.0,333,6565.950647
600.0,461,6607.631711
740.0,353,6631.752379
500.0,386,6664.192591
1180.0,533,6715.274398
80.0,599,6760.697535
340.0,422,6801.404076
60.0,300,6824.152932
1120.0,503,6867.053218
360.0,284,6889.369395
660.0,466,6931.237256
580.0,506,6974.196033
660.0,441,7008.05151
720.0,490,7050.621432
760.0,366,7082.443348
340.0,590,7127.67874
1520.0,380,7159.883848
220.0,398,7192.581247
980.0,456,7234.277178
500.0,343,7265.566298
1280.0,721,7321.719839
320.0,356,7353.279085
420.0,299,7376.035745
820.0,489,7418.544924
460.0,362,7450.352613
0.0,438,7484.164249
660.0,352,7515.691245
240.0,406,7548.641254
820.0,458,7591.590562
900.0,818,7657.65093
420.0,339,7688.763358
600.0,451,7722.938341
720.0,499,7765.710552
80.0,517,7809.078669
500.0,409,7842.081686
460.0,343,7873.327415
560.0,464,7915.202387
480.0,391,7947.684583
1060.0,377,7979.859775
220.0,306,8002.771232
780.0,514,8046.031164
620.0,416,8079.250955
460.0,306,8109.468157
820.0,514,8152.790829
740.0,415,8185.986399
320.0,381,8218.317806
1040.0,488,8253.480997
220.0,612,8306.716612
900.0,446,8348.166946
720.0,502,8391.044911
280.0,351,8415.162819
680.0,420,8455.849401
480.0,356,8480.073452
340.0,304,8510.237958
640.0,343,8534.148656
480.0,356,8565.716505
540.0,340,8596.908212
540.0,461,8631.313137
440.0,297,8662.746152
680.0,395,8695.349956
920.0,332,8718.927321
700.0,490,8761.516213
1200.0,556,8813.244723
720.0,585,8858.336331
940.0,331,8889.264171
1520.0,408,8922.292042
760.0,452,8956.479765
860.0,465,8998.397111
780.0,769,9063.127201
700.0,345,9094.415977
420.0,370,9119.068891
840.0,329,9149.960496
380.0,380,9182.213856
640.0,368,9214.151001
680.0,396,9246.774308
520.0,494,9289.431297
400.0,293,9312.020964
500.0,330,9342.903618
260.0,448,9376.886637
300.0,290,9399.420446
1000.0,453,9441.047261
480.0,346,9472.385739
700.0,474,9507.171806
900.0,313,9537.595475
440.0,326,9561.029707
960.0,466,9603.009043
1000.0,351,9634.498679
580.0,299,9657.205599
520.0,533,9700.833034
640.0,405,9733.741462
2100.0,327,9765.764439
520.0,330,9789.259022
560.0,432,9830.287354
640.0,288,9852.67655
300.0,339,9876.460826
300.0,288,9906.246294
340.0,305,9929.169259
400.0,317,9959.734659
920.0,816,10025.832666
540.0,290,10048.314442
320.0,309,10078.65104
480.0,448,10112.707193
560.0,387,10145.129702
820.0,402,10177.993311
380.0,298,10200.71943
480.0,364,10232.557437
360.0,332,10263.55331
920.0,920,10339.748985
1680.0,385,10372.156076
460.0,396,10404.878686
440.0,481,10447.211499
460.0,379,10479.486573
480.0,422,10512.853927
880.0,465,10554.781305
460.0,450,10588.975043
400.0,372,10621.006176
420.0,452,10662.605747
780.0,453,10696.760401
660.0,369,10728.76415
360.0,300,10751.523442
340.0,297,10781.559022
520.0,385,10813.958106
460.0,306,10838.034784
560.0,487,10880.457211
400.0,298,10903.176321
400.0,461,10945.01245
860.0,381,10977.283056
420.0,365,11009.20767
580.0,361,11033.606606
760.0,455,11075.218251
640.0,381,11107.50249
640.0,489,11150.044707
440.0,353,11174.209203
540.0,413,11214.831595
380.0,302,11237.603731
280.0,317,11260.739551
540.0,365,11292.566945
500.0,399,11325.324339
480.0,463,11367.211308
520.0,420,11400.614016
940.0,454,11442.289219
720.0,401,11475.20574
620.0,303,11498.027663
500.0,460,11539.774578
420.0,353,11571.346307
440.0,309,11594.339613
480.0,588,11639.535228
120.0,629,11693.187643
240.0,509,11736.292552
480.0,295,11766.29236
480.0,354,11790.453119
500.0,303,11820.661058
420.0,439,11854.514315
400.0,297,11877.181135
540.0,285,11908.21387
520.0,469,11942.86614
580.0,393,11975.469194
440.0,298,12005.544965
540.0,350,12029.61801
400.0,285,12059.310981
440.0,291,12081.793366
520.0,357,12113.467245
580.0,470,12148.138007
540.0,433,12189.226219
600.0,465,12223.773241
400.0,290,12253.625578
520.0,468,12288.218827
540.0,430,12329.192089
480.0,335,12352.899604
460.0,343,12384.16187
560.0,424,12417.637273
540.0,328,12448.547492
660.0,405,12481.458071
480.0,369,12513.413952
540.0,447,12547.446837
540.0,473,12589.584923
500.0,317,12612.794287
620.0,468,12654.797916
500.0,404,12687.699824
560.0,456,12729.345454
540.0,287,12751.738789
520.0,415,12784.883926
620.0,426,12818.431795
480.0,361,12850.172669
440.0,293,12872.715636
620.0,418,12913.345308
640.0,510,12956.492936
620.0,408,12990.743832
540.0,319,13013.993289
520.0,306,13044.310434
400.0,283,13066.576772
580.0,279,13088.788357
540.0,277,13110.95151
300.0,315,13141.490802
540.0,402,13174.324263
540.0,404,13207.194624
520.0,410,13240.277966
480.0,376,13272.457063
420.0,286,13294.841911
460.0,298,13324.899407
480.0,278,13347.077695
540.0,356,13371.288775
580.0,278,13400.849137
580.0,402,13433.732815
520.0,411,13466.809242
500.0,443,13500.743271
620.0,428,13541.716255
520.0,400,13574.520189
580.0,414,13607.738908
480.0,349,13639.138033
500.0,286,13661.537721
520.0,277,13683.687628
540.0,403,13716.618062
560.0,486,13759.126365
480.0,369,13791.079993
480.0,317,13814.282504
420.0,333,13845.322756
480.0,331,13876.265202
620.0,457,13910.545374
540.0,415,13943.741234
480.0,308,13974.058597
580.0,382,14006.394984
540.0,414,14039.537876
620.0,441,14074.642943
460.0,387,14107.094447
620.0,439,14148.252435
580.0,475,14183.10402
580.0,339,14214.317908
460.0,323,14245.05603
580.0,333,14268.754611
580.0,410,14301.858638
560.0,393,14334.503083
600.0,399,14367.195639
520.0,285,14396.941432
560.0,399,14429.77478
480.0,287,14452.149734
560.0,459,14493.926012
620.0,389,14526.394161
520.0,297,14549.054072
580.0,377,14581.182945
580.0,333,14604.842926
580.0,294,14634.777931
500.0,295,14657.3877
540.0,285,14679.713528
580.0,281,14701.943416
500.0,351,14733.438835
540.0,335,14764.496121
560.0,452,14798.686994
520.0,401,14831.492162
500.0,364,14863.279102
480.0,342,14894.532916
420.0,289,14916.987103
540.0,393,14949.634892
640.0,458,14991.340484
500.0,323,15014.706815
480.0,344,15046.024936
480.0,324,15069.415079
480.0,288,15099.265456
640.0,513,15142.469436
480.0,290,15166.146872
500.0,492,15208.756634
640.0,467,15243.325701
580.0,471,15285.451097
580.0,456,15327.11955
580.0,319,15350.375752
580.0,323,15381.131555
620.0,509,15416.946674
480.0,326,15447.730605
540.0,317,15470.894897
620.0,433,15511.940555
560.0,287,15534.31395
540.0,316,15564.882386
480.0,342,15588.718318
580.0,290,15611.222679
580.0,314,15641.701533
500.0,296,15664.30729
600.0,274,15686.380187
580.0,414,15726.959933
540.0,321,15750.267688
600.0,291,15772.732321
540.0,375,15804.897391
540.0,361,15836.655229
520.0,408,15869.616982
480.0,355,15901.201695
480.0,339,15932.382556
420.0,336,15956.086666
560.0,294,15978.660734
420.0,316,16009.231867
560.0,477,16051.439738
540.0,310,16074.429598
620.0,453,16115.971642
580.0,379,16140.836625
480.0,356,16172.421305
580.0,439,16213.635389
540.0,385,16247.493597
520.0,288,16269.907681
580.0,314,16293.025323
520.0,286,16322.786017
520.0,423,16356.181415
580.0,505,16399.144857
540.0,381,16431.441574
540.0,394,16464.050163
520.0,381,16496.374578
520.0,329,16519.846259
460.0,389,16552.336635
620.0,382,16584.677533
700.0,399,16617.52607
580.0,295,16647.47969
440.0,284,16669.805214
540.0,362,16701.601622
460.0,300,16724.35141
520.0,287,16746.743079
540.0,322,16777.443239
380.0,378,16809.655744
580.0,278,16831.780699
540.0,400,16864.605057
520.0,310,16887.644941
580.0,402,16920.498461
480.0,295,16950.434022
500.0,323,16973.811478
480.0,344,17005.038717
580.0,474,17047.205451
520.0,290,17069.683864
520.0,435,17103.358202
540.0,312,17133.741207
580.0,380,17165.993271
620.0,413,17199.12519
580.0,427,17232.704174
520.0,326,17263.490953
500.0,283,17285.757384
540.0,285,17308.060371
660.0,285,17331.625528
580.0,282,17361.242271
500.0,282,17383.512192
540.0,465,17418.006572
480.0,286,17447.756275
560.0,341,17471.606161
580.0,413,17504.719571
480.0,287,17534.508838
580.0,395,17567.150938
580.0,487,17602.288086
460.0,299,17632.326101
480.0,295,17654.947446
520.0,369,17686.912111
540.0,285,17709.243804
480.0,458,17750.908247
540.0,410,17783.966428
520.0,347,17815.443274
520.0,315,17838.559815
460.0,287,17861.023577
560.0,483,17903.394562
580.0,376,17935.503175
600.0,493,17978.219206
580.0,419,18011.482145
500.0,282,18033.747108
520.0,396,18066.395045
460.0,301,18096.443452
540.0,330,18119.989316
520.0,300,18150.107845
580.0,407,18183.101513
640.0,396,18215.757561
500.0,291,18238.238147
560.0,352,18269.698014
520.0,287,18292.094993
480.0,305,18314.936283
520.0,290,18344.739397
520.0,318,18367.97364
580.0,450,18410.702873
520.0,286,18433.077138
580.0,340,18456.829558
580.0,294,18486.813457
580.0,290,18509.254398
480.0,296,18531.824622
540.0,385,18564.17188
580.0,427,18605.037237
580.0,416,18638.163931
560.0,389,18670.61984
460.0,289,18693.094618
480.0,287,18715.428051
500.0,388,18747.890234
480.0,327,18778.658653
560.0,461,18813.046466
640.0,505,18855.992845
580.0,293,18885.932106
540.0,306,18908.820153
560.0,385,18941.195769
540.0,491,18983.761573
480.0,298,19006.487794
520.0,342,19037.679697
540.0,327,19061.131024
580.0,290,19090.903104
640.0,422,19124.300342
540.0,316,19147.467625
580.0,330,19178.379465
540.0,282,19200.642673
560.0,295,19223.225563
