#{"t_start": 1680672584.7391047, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
410.0,624,61.66662
415.0,687,125.546353
210.0,617,172.455323
135.0,661,228.333192
155.0,607,282.804557
80.0,517,327.219127
330.0,582,381.112264
70.0,395,414.597433
105.0,722,472.189099
170.0,839,548.395783
440.0,636,603.801473
80.0,287,626.706278
110.0,469,662.170461
125.0,494,706.025146
350.0,531,750.857763
55.0,403,784.565289
110.0,467,827.701866
60.0,461,862.957827
475.0,967,950.265369
55.0,260,972.398685
50.0,282,995.159309
210.0,583,1049.066432
155.0,485,1084.995988
60.0,272,1107.493534
155.0,516,1153.222221
100.0,302,1184.234957
150.0,913,1262.424205
75.0,265,1284.737914
180.0,525,1329.449243
110.0,473,1365.025419
140.0,585,1419.074965
120.0,511,1463.400292
180.0,620,1518.352735
135.0,689,1575.119833
165.0,505,1619.282373
55.0,279,1641.966776
125.0,467,1685.073605
155.0,631,1732.604914
160.0,589,1786.685726
75.0,253,1808.700745
740.0,1419,1931.284397
220.0,897,2009.033592
140.0,957,2088.37253
55.0,471,2131.623074
255.0,1024,2220.490186
335.0,1190,2322.761363
210.0,640,2378.17257
155.0,628,2433.312588
215.0,689,2490.093712
340.0,727,2555.564645
190.0,607,2602.45262
195.0,602,2656.859154
270.0,708,2721.773245
140.0,517,2758.564483
135.0,417,2800.337218
260.0,719,2857.923604
175.0,982,2945.668988
115.0,458,2980.83954
210.0,605,3035.407917
270.0,676,3091.923604
235.0,797,3159.281277
215.0,683,3223.567009
110.0,301,3246.833596
270.0,723,3312.198327
480.0,776,3380.298679
230.0,610,3427.262453
195.0,591,3481.402925
100.0,298,3504.568025
125.0,490,3548.310293
135.0,483,3591.824578
260.0,732,3649.844824
120.0,497,3693.752046
120.0,561,3739.37635
225.0,691,3803.931159
100.0,294,3826.986557
120.0,471,3870.228014
125.0,452,3905.27081
185.0,478,3948.687213
65.0,297,3971.860366
105.0,299,3995.09213
180.0,581,4048.970506
215.0,600,4095.64609
190.0,562,4149.033187
180.0,533,4193.902958
135.0,473,4229.48558
180.0,527,4274.224277
180.0,525,4318.912337
80.0,423,4360.843459
570.0,880,4438.150493
