#{"t_start": 1680672584.7390392, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
335.0,612,61.340163
360.0,516,105.37428
50.0,262,127.453361
30.0,325,158.881173
105.0,484,194.634063
130.0,577,248.273377
105.0,485,291.803928
320.0,779,358.644066
95.0,289,381.598856
160.0,604,428.374836
210.0,601,482.737045
610.0,943,561.730898
50.0,306,592.87284
500.0,900,670.737819
230.0,607,717.627005
100.0,678,781.795718
215.0,956,861.148323
165.0,478,904.569106
440.0,971,984.264588
220.0,851,1060.747402
90.0,500,1104.813363
385.0,628,1153.547698
155.0,464,1196.625195
210.0,697,1253.597208
175.0,599,1307.999198
80.0,303,1331.326931
310.0,551,1384.41204
120.0,500,1420.767777
135.0,693,1485.392301
245.0,1017,1574.067032
180.0,564,1619.824824
120.0,616,1674.632606
245.0,839,1743.144883
265.0,838,1819.367912
155.0,469,1854.877588
195.0,690,1919.353698
110.0,572,1965.260038
165.0,681,2021.823354
110.0,569,2075.376433
100.0,515,2119.778489
230.0,603,2166.592113
490.0,959,2254.986305
135.0,474,2290.568507
180.0,527,2335.253115
355.0,1363,2456.283033
25.0,290,2479.254552
155.0,631,2534.452988
130.0,493,2578.267623
610.0,982,2658.297595
435.0,686,2722.619177
175.0,915,2800.878396
315.0,863,2877.721366
235.0,625,2925.104782
295.0,977,3012.689734
85.0,265,3035.024925
75.0,252,3057.019807
210.0,821,3125.093566
245.0,721,3190.391151
540.0,904,3268.311945
120.0,466,3303.69926
230.0,617,3358.511954
115.0,500,3403.819238
115.0,460,3439.074015
360.0,910,3524.847311
135.0,509,3561.384225
225.0,603,3615.867657
275.0,757,3682.213094
210.0,637,3737.562233
270.0,739,3803.413317
135.0,464,3838.739377
170.0,587,3892.803601
545.0,1092,3983.532647
155.0,579,4037.361017
375.0,709,4094.67666
105.0,418,4128.784047
265.0,732,4194.427969
205.0,662,4250.46094
370.0,975,4338.033264
240.0,715,4395.506391
665.0,874,4472.650366
225.0,659,4529.897202
540.0,1133,4629.375418
155.0,478,4665.076562
120.0,261,4687.287611
145.0,607,4741.882872
235.0,780,4808.826467
100.0,415,4842.87584
385.0,728,4908.4342
345.0,821,4976.446768
190.0,736,5042.138015
530.0,850,5118.605135
285.0,685,5175.296453
325.0,1113,5266.555704
205.0,613,5321.263614
110.0,370,5354.117333
240.0,564,5399.817344
205.0,690,5464.364562
330.0,960,5543.789288
335.0,821,5613.080836
120.0,311,5644.29944
250.0,835,5712.68987
375.0,505,5756.817343
250.0,635,5812.1739
235.0,599,5866.495462
280.0,796,5933.859493
60.0,310,5957.389563
325.0,583,6011.367718
200.0,499,6055.372925
295.0,724,6113.145192
150.0,487,6156.820783
125.0,344,6181.230792
75.0,292,6211.963721
135.0,386,6245.206918
200.0,482,6281.044999
355.0,830,6356.954113
245.0,605,6403.779437
210.0,567,6457.243775
290.0,677,6513.670793
785.0,1106,6612.403611
305.0,681,6668.940302
360.0,803,6737.764703
295.0,703,6802.553591
340.0,651,6858.244407
280.0,620,6905.449051
285.0,739,6971.236462
460.0,809,7038.886714
265.0,468,7082.015206
480.0,690,7138.798965
540.0,859,7215.55224
110.0,318,7239.269674
535.0,795,7306.66963
145.0,528,7359.072517
200.0,527,7403.761517
185.0,508,7440.247721
775.0,1199,7549.140976
315.0,635,7604.418641
290.0,597,7650.991038
475.0,1024,7739.739858
260.0,525,7784.390927
