#{"t_start": 1680672584.7526767, "env_id": "SpaceInvadersNoFrameskip-v4"}
r,l,t
155.0,603,61.073279
410.0,648,116.283183
150.0,595,170.249352
135.0,590,216.538449
75.0,453,259.183121
210.0,1007,347.499967
120.0,479,383.255209
205.0,731,448.795837
125.0,491,492.546787
50.0,313,516.146256
155.0,557,561.657465
625.0,824,637.52715
120.0,458,672.715173
170.0,531,717.55337
100.0,602,771.980224
50.0,392,805.401539
80.0,373,838.301878
60.0,303,861.622396
155.0,308,885.064762
240.0,792,959.979988
135.0,413,993.938488
265.0,895,1071.613489
145.0,789,1140.129985
160.0,488,1183.803867
280.0,499,1220.116225
130.0,600,1274.486252
320.0,514,1318.911004
140.0,522,1363.505258
105.0,314,1387.158614
200.0,676,1451.319118
50.0,294,1474.432484
50.0,292,1497.446624
110.0,470,1540.679919
80.0,517,1585.112822
125.0,561,1630.769627
65.0,292,1653.809674
170.0,714,1718.962093
125.0,503,1763.047321
360.0,663,1819.160494
125.0,461,1854.454818
125.0,590,1908.564083
110.0,483,1944.379828
100.0,528,1989.11015
440.0,906,2074.813589
140.0,945,2153.915074
390.0,1154,2255.248157
320.0,606,2302.055693
240.0,743,2367.919775
210.0,870,2444.94389
135.0,478,2488.358981
135.0,477,2524.03551
300.0,860,2600.803767
250.0,723,2666.157885
265.0,695,2723.042216
240.0,924,2801.539135
190.0,606,2856.083686
180.0,612,2903.118602
285.0,1010,2991.582499
125.0,282,3014.349344
105.0,510,3058.709435
115.0,293,3089.483556
425.0,992,3169.777916
590.0,1097,3268.265037
50.0,295,3291.369673
140.0,523,3335.970236
135.0,491,3381.042619
105.0,456,3416.159392
75.0,261,3438.357693
270.0,722,3503.690417
315.0,809,3571.372771
240.0,712,3636.513059
105.0,453,3671.572793
225.0,986,3759.420208
210.0,601,3806.143208
295.0,1097,3904.686441
550.0,1067,3994.749632
565.0,987,4082.614399
80.0,383,4115.783467
415.0,936,4194.60735
225.0,659,4250.561688
315.0,676,4307.020241
110.0,417,4341.084906
85.0,497,4385.00476
250.0,765,4451.517946
200.0,698,4517.527683
410.0,605,4564.315011
230.0,614,4619.073093
145.0,490,4662.800601
120.0,460,4698.071084
375.0,946,4784.858094
255.0,611,4831.885944
