#{"t_start": 1680424590.7485876, "env_id": "BeamRiderNoFrameskip-v4"}
r,l,t
616.0,1533,138.855466
440.0,1321,262.714021
352.0,1002,345.840504
396.0,1794,506.491452
616.0,1756,665.464129
308.0,905,745.784764
660.0,1669,894.943934
616.0,1543,1032.296952
572.0,1319,1147.62126
804.0,1790,1308.590773
528.0,1222,1420.598776
352.0,957,1502.067892
484.0,1215,1613.968553
708.0,2172,1799.785689
572.0,1305,1922.274631
484.0,1454,2049.408277
948.0,2115,2234.723282
660.0,1387,2361.524036
396.0,1431,2488.202376
484.0,925,2569.196064
264.0,958,2658.502004
440.0,1171,2761.906936
484.0,1270,2875.925963
660.0,1606,3015.793491
484.0,1560,3154.695929
572.0,1210,3268.153085
396.0,840,3339.276052
352.0,1008,3430.922563
572.0,1615,3581.091014
264.0,806,3651.521089
616.0,1657,3801.34856
264.0,1034,3893.647745
996.0,1906,4064.93536
308.0,1045,4157.430858
528.0,1320,4273.10657
484.0,1224,4378.346421
616.0,1396,4504.411041
528.0,1344,4630.134741
440.0,1182,4734.103832
264.0,1235,4840.011478
572.0,1354,4964.661155
308.0,1360,5089.39422
708.0,2301,5287.807657
352.0,937,5377.221852
352.0,1155,5480.337814
440.0,1552,5618.690521
352.0,1172,5722.744072
660.0,1630,5864.864607
176.0,728,5932.462883
352.0,1416,6058.980159
660.0,1739,6218.184778
708.0,2372,6426.678934
528.0,1221,6539.33843
176.0,757,6599.482141
440.0,1387,6723.948229
484.0,1656,6872.041008
352.0,887,6953.200733
616.0,1895,7124.321088
572.0,1458,7251.626508
484.0,1470,7379.556611
396.0,1147,7482.454221
996.0,2584,7712.686914
484.0,1141,7815.847828
528.0,1213,7928.492401
352.0,1078,8021.88125
308.0,1118,8125.411687
308.0,859,8196.409545
660.0,1504,8332.709095
616.0,2025,8515.315234
660.0,2064,8698.730982
852.0,2011,8880.326929
804.0,2422,9089.192373
708.0,2451,9308.568452
660.0,1751,9468.078861
220.0,1032,9560.366549
572.0,2081,9744.896121
440.0,1253,9858.633983
660.0,2809,10110.847993
484.0,1665,10260.050742
616.0,2954,10525.7507
572.0,1656,10674.166115
616.0,2099,10858.42543
220.0,1314,10974.013633
308.0,1519,11111.261061
352.0,1428,11238.574478
660.0,2060,11423.403256
352.0,1099,11526.424007
440.0,1558,11665.306105
616.0,2007,11840.465957
660.0,2732,12090.0681
660.0,2769,12332.338632
708.0,2422,12549.936315
484.0,1702,12701.653154
484.0,1616,12850.019283
660.0,2399,13067.734623
948.0,3157,13346.591577
900.0,2878,13609.261209
756.0,2200,13805.519443
660.0,2835,14060.033151
660.0,2261,14258.076115
572.0,1778,14419.025976
708.0,1685,14569.309539
948.0,2903,14832.989076
660.0,2042,15017.519085
852.0,2487,15237.099649
440.0,1593,15384.070744
660.0,2037,15559.48777
528.0,1719,15717.758785
660.0,1990,15891.961526
484.0,1618,16039.750144
572.0,1356,16157.894732
528.0,1549,16296.140912
708.0,2367,16512.404059
660.0,1965,16686.515047
660.0,1685,16836.670758
660.0,1920,17008.778292
440.0,1326,17124.92713
660.0,2038,17309.840636
440.0,1109,17411.774437
660.0,1957,17585.11309
804.0,2960,17849.997184
660.0,2021,18033.301596
660.0,2144,18227.941716
756.0,2389,18438.995077
660.0,1694,18589.236593
708.0,1722,18748.586418
660.0,1798,18909.520667
1044.0,2391,19119.526714
352.0,945,19209.264983
660.0,1855,19372.589602
660.0,2012,19555.939663
660.0,2191,19752.848395
528.0,1719,19903.487388
484.0,1367,20028.561828
220.0,1115,20122.775576
440.0,1455,20258.067875
440.0,1382,20383.745
660.0,2225,20580.86744
528.0,1370,20698.62646
572.0,1411,20826.660221
660.0,1996,21009.472044
660.0,2007,21191.989577
528.0,1339,21308.093617
660.0,1752,21468.175906
352.0,945,21550.011749
572.0,1372,21675.182978
1188.0,3040,21943.394872
756.0,2399,22160.581513
708.0,2185,22356.669725
616.0,1558,22495.224069
852.0,2501,22724.326715
396.0,1189,22829.342478
528.0,1345,22946.944419
484.0,1307,23064.673858
660.0,2082,23258.704965
264.0,946,23340.551342
900.0,1945,23514.335556
616.0,1960,23688.309067
484.0,1261,23802.525394
660.0,1987,23984.065603
616.0,1519,24113.140103
708.0,3020,24388.262173
660.0,1986,24562.836394
660.0,2855,24825.712053
660.0,2293,25025.382306
396.0,1191,25138.305238
1284.0,3158,25419.17011
484.0,1846,25590.582586
660.0,2134,25777.546301
660.0,2014,25960.17702
616.0,2309,26166.425905
660.0,2117,26351.767511
660.0,2021,26535.531573
528.0,1301,26650.522256
308.0,990,26741.027192
804.0,3051,27016.724776
572.0,1463,27145.312963
264.0,1081,27239.115814
264.0,1214,27352.309884
396.0,1351,27469.304983
528.0,1789,27630.018498
948.0,3353,27931.695323
440.0,1128,28034.586393
900.0,2593,28265.469272
528.0,1603,28413.146793
660.0,2668,28646.319422
220.0,1012,28738.203519
220.0,1042,28831.947212
484.0,1349,28956.907952
660.0,2612,29188.456121
308.0,1387,29314.489322
616.0,1966,29488.036152
660.0,2096,29680.750665
484.0,1384,29798.709413
352.0,1375,29923.936987
220.0,964,30007.388218
660.0,1605,30154.996187
756.0,2186,30354.518356
616.0,1510,30494.429368
660.0,2128,30685.07782
616.0,1911,30859.699278
176.0,821,30937.428017
396.0,1271,31043.693232
660.0,2078,31236.660563
660.0,1682,31384.94184
440.0,1474,31511.806474
528.0,1331,31626.731418
660.0,1918,31797.050943
440.0,1174,31900.04797
900.0,2730,32148.872547
852.0,3267,32438.51645
220.0,1043,32530.68539
660.0,1705,32688.943045
528.0,1478,32817.11172
572.0,1344,32933.872154
528.0,1326,33057.190688
572.0,1467,33184.457638
528.0,1293,33298.793995
660.0,2177,33493.77529
660.0,2098,33677.513854
308.0,1085,33778.052273
852.0,1994,33950.82127
572.0,1625,34097.860169
440.0,1126,34200.009733
308.0,875,34279.346794
308.0,1106,34373.271907
756.0,1521,34509.775061
308.0,983,34601.903608
440.0,1052,34694.588623
308.0,1264,34800.693361
616.0,1619,34947.926117
660.0,1565,35086.020695
308.0,960,35175.28245
440.0,1343,35291.141754
264.0,994,35381.447584
352.0,1154,35483.905176
708.0,2123,35668.520999
484.0,1319,35792.918793
220.0,974,35874.723383
528.0,1279,35989.030023
352.0,1221,36094.026396
440.0,1235,36207.15625
352.0,1225,36320.26
264.0,1230,36425.473457
484.0,1339,36549.673972
440.0,1598,36689.310162
396.0,1318,36805.124988
352.0,1142,36909.868938
756.0,2148,37104.28751
220.0,1204,37209.07352
396.0,1611,37356.054459
572.0,1284,37469.987198
352.0,926,37550.257573
528.0,1437,37676.040158
660.0,1156,37778.240923
804.0,2406,37995.311543
220.0,1051,38086.796721
308.0,1124,38180.848108
352.0,1373,38305.394529
220.0,1241,38418.254115
528.0,1886,38580.510965
708.0,1789,38740.373815
708.0,1716,38897.966715
660.0,1279,39012.144314
660.0,1991,39186.408809
528.0,1721,39336.28531
440.0,1047,39436.274471
308.0,1009,39519.510605
484.0,1381,39644.536276
308.0,974,39734.903374
616.0,1413,39860.948273
616.0,1584,39999.786533
528.0,1195,40103.98094
616.0,1620,40251.565051
484.0,1091,40346.002564
264.0,1588,40492.18595
220.0,1197,40596.232868
616.0,2138,40789.027355
528.0,1424,40914.880004
440.0,1466,41042.312448
440.0,934,41123.082303
264.0,1059,41215.557195
352.0,1754,41374.165588
440.0,1431,41502.106647
308.0,996,41592.590585
440.0,929,41673.45093
220.0,1454,41800.938982
528.0,1360,41925.563712
396.0,1533,42063.25954
484.0,1888,42234.229902
616.0,1624,42374.677759
352.0,1060,42467.23941
572.0,1429,42603.116409
352.0,1243,42709.033849
616.0,1486,42844.907146
1044.0,2156,43038.05042
572.0,1408,43155.307762
396.0,1178,43266.1395
660.0,1955,43438.099612
616.0,1498,43566.059057
572.0,1336,43689.712254
484.0,1243,43796.03524
308.0,1276,43909.991666
660.0,2134,44102.95009
572.0,1534,44239.476267
440.0,1157,44342.348969
396.0,991,44432.293405
352.0,1095,44525.58051
660.0,1486,44661.005569
352.0,1420,44786.68907
572.0,1314,44902.648928
484.0,1304,45017.529478
660.0,1764,45176.852026
756.0,2490,45397.560202
708.0,1911,45569.153231
572.0,1574,45708.536375
308.0,970,45798.741448
660.0,1528,45936.319257
1236.0,2094,46122.480164
484.0,1222,46227.273374
528.0,1278,46341.370572
660.0,2150,46534.915941
616.0,1563,46672.773637
396.0,1046,46764.705177
852.0,2100,46957.038262
396.0,1541,47094.509508
396.0,1450,47223.189043
440.0,1375,47348.393706
528.0,1234,47453.92669
264.0,1281,47568.659428
396.0,1375,47694.068983
440.0,1330,47810.5648
616.0,1703,47960.593343
660.0,1330,48084.380008
396.0,1639,48224.993559
528.0,1412,48351.982568
352.0,1222,48464.646252
440.0,1531,48601.606354
440.0,1063,48693.843967
220.0,1422,48819.622808
396.0,1144,48921.921725
572.0,1378,49046.587898
352.0,1464,49174.055517
308.0,951,49255.78007
660.0,1718,49413.701106
440.0,1432,49541.100658
484.0,1245,49646.982405
616.0,1456,49782.235878
484.0,1591,49921.16203
484.0,1268,50035.147504
528.0,1476,50163.246791
756.0,1260,50276.793796
572.0,1784,50436.736123
616.0,1424,50563.123287
440.0,1098,50666.013415
440.0,1336,50782.256934
484.0,1271,50895.860079
572.0,1226,51000.540854
528.0,1513,51137.126824
660.0,1829,51298.062006
440.0,1222,51410.535663
900.0,2077,51594.373127
660.0,1608,51741.867268
440.0,1393,51861.221891
484.0,1441,51995.942288
396.0,1120,52090.612041
572.0,1416,52217.35363
528.0,1437,52344.338121
484.0,1743,52503.352479
264.0,949,52584.967754
660.0,2306,52791.411986
996.0,2064,52976.783304
396.0,1199,53089.166956
484.0,1501,53217.780251
756.0,2396,53434.500568
660.0,1642,53582.783946
484.0,1177,53686.160362
756.0,2498,53905.398317
616.0,1942,54078.706693
572.0,1427,54205.030402
996.0,2360,54421.180337
660.0,1528,54558.916891
756.0,2241,54755.802508
616.0,2032,54938.940286
852.0,2824,55191.798831
572.0,1334,55309.612861
264.0,1403,55435.794068
440.0,1510,55572.864234
616.0,1667,55722.143943
572.0,1585,55861.146822
660.0,2024,56044.218127
660.0,2174,56239.167039
996.0,2508,56460.549852
660.0,2292,56665.99924
440.0,1448,56800.759829
352.0,1347,56917.219914
484.0,1149,57020.00794
440.0,954,57101.531047
308.0,1633,57250.060707
708.0,2120,57443.622023
484.0,1315,57560.837962
264.0,1228,57666.318709
852.0,2932,57930.157583
572.0,1235,58043.703823
396.0,1425,58170.825899
616.0,1732,58322.086709
484.0,2015,58505.53483
176.0,1030,58597.602608
484.0,1332,58715.466574
572.0,1564,58853.647144
804.0,1880,59024.694994
440.0,1334,59141.107303
660.0,1987,59323.609798
396.0,1139,59427.19214
996.0,2317,59634.997261
352.0,967,59717.959137
660.0,1911,59892.084007
572.0,1659,60041.843409
572.0,1591,60181.036768
616.0,1326,60305.07453
352.0,1061,60397.500917
484.0,1412,60524.175954
572.0,1411,60650.396215
660.0,2302,60857.138317
572.0,1266,60973.126419
616.0,1333,61089.744344
616.0,1856,61252.371764
572.0,1429,61379.398992
1044.0,1986,61561.094259
1044.0,2024,61744.624484
708.0,1603,61884.558237
616.0,1426,62011.632935
264.0,1015,62103.607268
440.0,1060,62197.730616
528.0,1244,62311.842142
616.0,1380,62437.16507
484.0,1344,62553.358976
756.0,2136,62746.674164
572.0,1362,62863.583664
708.0,2335,63071.02332
660.0,1983,63253.69566
660.0,1801,63416.191343
264.0,1079,63509.946747
616.0,1742,63669.485171
572.0,1400,63795.305615
396.0,1363,63912.362173
352.0,1140,64015.165773
572.0,1486,64151.121811
176.0,933,64231.791112
308.0,990,64322.13835
756.0,2042,64498.738634
852.0,2969,64771.478058
