#{"t_start": 1680587898.9344814, "env_id": "BeamRiderNoFrameskip-v4"}
r,l,t
176.0,1568,139.369704
132.0,1704,290.298252
44.0,1503,428.386541
132.0,1102,523.160535
440.0,2102,718.486678
88.0,1116,813.523943
484.0,1833,977.130349
484.0,1499,1115.705742
132.0,1082,1210.897999
440.0,1624,1361.168694
132.0,1078,1455.458677
484.0,1848,1627.496215
396.0,1561,1767.784101
352.0,2111,1955.123386
440.0,1441,2091.914807
396.0,1758,2245.286545
440.0,1630,2396.604816
308.0,1137,2500.678551
176.0,1248,2607.797302
660.0,2095,2803.395716
352.0,1375,2922.338196
528.0,2110,3118.393848
572.0,1514,3257.363089
660.0,2757,3504.582983
308.0,1322,3621.786453
308.0,1967,3805.65117
396.0,1528,3944.695138
660.0,2250,4143.590315
660.0,2033,4328.758509
660.0,2355,4539.770338
660.0,2017,4726.327045
616.0,2660,4969.963185
528.0,1557,5109.909993
528.0,1763,5264.32959
660.0,2099,5460.397902
756.0,2689,5705.990928
660.0,3344,6011.834724
660.0,2134,6201.050951
440.0,1525,6340.727145
660.0,2438,6562.842289
660.0,2124,6760.205664
616.0,2702,7007.189178
660.0,1929,7182.310831
660.0,2501,7405.652482
1140.0,3560,7731.772775
616.0,1819,7895.701772
660.0,2365,8115.451859
352.0,1495,8247.13004
660.0,2819,8503.65172
708.0,2393,8724.381308
660.0,2132,8913.38466
660.0,2981,9191.341551
484.0,1606,9333.388728
660.0,2780,9590.268714
660.0,3119,9872.02899
264.0,998,9964.384799
708.0,2261,10165.132776
660.0,2142,10362.749932
616.0,2849,10621.799358
660.0,2573,10855.888618
660.0,2339,11075.606703
660.0,3001,11345.649467
264.0,1105,11441.079039
660.0,2061,11636.083099
804.0,2547,11861.507559
484.0,1361,11988.382782
484.0,2303,12198.341056
616.0,2040,12384.757459
616.0,2764,12632.130402
660.0,2132,12829.305343
660.0,2034,13016.661018
708.0,3532,13334.512167
756.0,3098,13615.2841
660.0,2222,13823.178039
708.0,2271,14025.837068
660.0,2130,14223.250676
756.0,2473,14446.774257
660.0,1822,14611.066157
804.0,3448,14926.340245
616.0,2340,15137.326668
708.0,2250,15347.244252
708.0,2357,15558.973114
660.0,2208,15758.178576
660.0,2061,15953.278429
572.0,1669,16104.890055
708.0,2904,16365.412243
660.0,2707,16610.957512
708.0,2369,16831.004963
708.0,2478,17054.038289
572.0,1923,17229.405905
708.0,2585,17463.825594
660.0,2061,17652.228957
660.0,2125,17849.210764
708.0,3019,18120.694366
660.0,2142,18318.747145
660.0,2624,18554.556542
804.0,2560,18789.351092
660.0,2644,19033.310944
996.0,3455,19348.221839
660.0,2062,19535.001719
660.0,2177,19733.257903
