#{"t_start": 1680587898.902173, "env_id": "BeamRiderNoFrameskip-v4"}
r,l,t
264.0,1962,174.043099
264.0,1619,315.137002
264.0,1647,465.245455
352.0,1598,613.999385
220.0,932,696.092006
352.0,1836,859.764933
220.0,1219,974.035959
308.0,1492,1104.147248
220.0,1125,1208.796952
352.0,1559,1349.044412
308.0,1281,1465.256042
396.0,1216,1571.522006
440.0,1390,1698.707665
132.0,923,1780.504981
396.0,1479,1918.104138
176.0,1109,2013.209973
660.0,1947,2196.196057
484.0,1329,2313.672858
396.0,1574,2455.304758
572.0,1680,2606.815123
572.0,1978,2791.12814
264.0,1327,2908.727326
264.0,1549,3048.64236
660.0,1736,3201.780782
528.0,1584,3350.70912
396.0,1776,3514.190933
484.0,1957,3689.433274
660.0,2490,3911.849633
660.0,2255,4119.213029
660.0,3015,4388.257305
352.0,1749,4550.05305
948.0,2797,4806.832412
660.0,2686,5042.925625
484.0,1750,5204.784485
660.0,3010,5483.149494
996.0,3644,5812.123581
660.0,2727,6060.097094
708.0,2255,6269.148787
660.0,1914,6443.6743
660.0,2033,6622.229483
708.0,2557,6856.132267
616.0,2647,7101.338932
616.0,2804,7357.371829
804.0,2472,7579.841398
484.0,1514,7719.547961
660.0,2004,7896.742399
660.0,2850,8162.457963
660.0,2324,8373.921918
660.0,2681,8618.481161
708.0,2906,8877.980294
660.0,2139,9075.29797
660.0,2831,9332.937053
440.0,1457,9463.583408
756.0,2585,9697.826435
708.0,2337,9917.090328
660.0,2174,10115.357083
708.0,2581,10349.607203
756.0,3167,10633.602544
660.0,1824,10806.369147
660.0,2907,11066.118553
660.0,2563,11299.560701
756.0,2688,11544.55064
804.0,2344,11756.629052
440.0,1907,11930.906629
308.0,1427,12059.548712
572.0,1991,12244.655017
484.0,1948,12420.350255
616.0,2029,12606.766568
660.0,2907,12867.197596
660.0,2472,13098.255425
708.0,3250,13391.950319
660.0,2568,13625.336461
660.0,2574,13859.300533
660.0,2674,14105.418042
660.0,2150,14303.804979
660.0,1963,14480.475915
948.0,2555,14714.033619
660.0,2690,14959.239655
660.0,2902,15219.646458
660.0,2169,15418.070011
708.0,2690,15663.222075
804.0,2901,15930.569836
660.0,2616,16165.198097
756.0,2557,16399.633189
616.0,2064,16586.869993
660.0,1710,16739.874317
660.0,2041,16926.383175
660.0,2084,17114.22505
660.0,2290,17324.097471
528.0,1488,17463.009961
660.0,2126,17653.31777
660.0,2001,17838.605304
660.0,2003,18024.667859
660.0,2361,18237.282948
660.0,2039,18424.009136
660.0,2885,18683.281955
484.0,1565,18825.109544
948.0,3209,19117.351907
572.0,1922,19292.296846
948.0,2742,19546.554151
708.0,2474,19769.231731
616.0,2207,19969.328391
572.0,2260,20178.345671
708.0,2452,20400.728265
660.0,2607,20635.742845
660.0,2099,20832.523112
804.0,2453,21056.29275
660.0,2358,21267.722567
660.0,1984,21444.644572
660.0,2802,21701.782219
660.0,2144,21899.749217
264.0,1542,22039.977687
804.0,2465,22264.568356
708.0,2581,22498.781333
660.0,2006,22684.529688
948.0,3100,22965.806293
660.0,2541,23198.391773
616.0,2124,23388.245764
440.0,1471,23526.330832
660.0,2214,23724.963912
900.0,3231,24017.475525
660.0,2798,24273.838643
484.0,1516,24413.631866
660.0,1992,24591.73961
660.0,2687,24836.995392
660.0,2824,25094.377975
804.0,2778,25350.481043
528.0,1665,25502.530954
660.0,1634,25645.803475
756.0,2351,25866.599051
264.0,999,25951.420135
616.0,2799,26208.127165
660.0,2032,26394.565156
660.0,2097,26582.925087
660.0,2102,26779.122065
660.0,2689,27025.318997
852.0,2882,27283.551034
756.0,3008,27561.667045
396.0,1373,27680.683815
660.0,2150,27878.302744
264.0,1058,27972.333718
660.0,2130,28170.438925
660.0,2477,28393.908797
660.0,2725,28640.09658
660.0,2086,28835.900041
660.0,2017,29013.375281
660.0,2690,29259.906321
660.0,2233,29468.634693
708.0,3229,29762.252821
660.0,2587,29996.922071
804.0,2452,30219.450345
948.0,2901,30487.854645
708.0,2256,30688.045546
756.0,2474,30910.818632
660.0,2200,31117.484088
660.0,3017,31387.172266
660.0,2173,31586.114772
660.0,2063,31772.891813
660.0,2032,31958.809315
528.0,1622,32101.015937
396.0,1540,32241.143266
308.0,1411,32369.69253
660.0,2205,32577.040124
1188.0,2797,32826.438542
1044.0,3444,33141.665724
708.0,3147,33432.605575
708.0,2692,33677.433226
900.0,3124,33959.636713
1092.0,3008,34229.802454
756.0,2476,34460.729331
660.0,1960,34636.420162
484.0,1678,34788.183005
660.0,2575,35021.551425
264.0,1057,35116.699295
708.0,2581,35350.404599
996.0,2861,35616.462546
1044.0,4182,35992.037074
708.0,2439,36213.87592
660.0,1879,36389.005163
264.0,1109,36484.715323
660.0,2235,36692.653491
264.0,1556,36833.057322
708.0,2656,37077.482877
660.0,2755,37324.402706
660.0,2143,37523.057445
756.0,2924,37791.110731
708.0,2242,37991.50923
804.0,2262,38200.43038
756.0,2478,38423.204152
660.0,2461,38647.089992
660.0,2358,38858.414694
852.0,2575,39092.185535
948.0,2909,39359.560249
756.0,3104,39640.304224
708.0,2254,39849.768645
528.0,1607,39991.589027
660.0,2005,40176.959146
660.0,2904,40444.605469
660.0,2100,40633.039705
660.0,2386,40853.217719
660.0,1989,41031.710716
660.0,2039,41218.74675
756.0,2773,41466.835421
660.0,2582,41709.055094
396.0,1766,41863.578472
756.0,3019,42142.95605
996.0,2911,42410.293498
660.0,2369,42622.144487
264.0,999,42714.789721
948.0,3639,43042.80347
708.0,2582,43277.628714
708.0,2206,43476.383964
756.0,2994,43754.063836
852.0,3235,44047.295537
528.0,1406,44175.503479
852.0,2759,44422.71459
660.0,2795,44680.032698
660.0,2694,44925.714453
660.0,1875,45099.843636
660.0,2032,45277.897147
756.0,3470,45602.655849
660.0,2103,45790.430135
528.0,1440,45919.277647
660.0,2024,46105.11622
852.0,2286,46314.467546
528.0,2046,46500.784292
660.0,2831,46757.29756
660.0,2686,47003.076517
756.0,2474,47225.822421
660.0,2039,47412.129091
708.0,2682,47657.330579
660.0,2694,47902.456233
660.0,2645,48139.507271
660.0,2180,48338.266929
660.0,2174,48536.930097
616.0,2132,48734.430933
804.0,2082,48922.124865
308.0,1108,49017.654629
708.0,2746,49273.763761
756.0,2666,49518.488184
528.0,2187,49717.045226
1044.0,3360,50021.551071
616.0,2935,50291.120241
616.0,2109,50479.367513
660.0,2043,50665.9666
948.0,2882,50924.344068
804.0,2815,51181.386948
660.0,2225,51389.298494
660.0,2449,51612.976404
660.0,1980,51789.657877
660.0,2367,52010.060299
900.0,3448,52317.789045
660.0,2061,52505.418041
804.0,2586,52748.65065
396.0,1396,52868.0691
660.0,2802,53123.906645
484.0,1393,53251.299052
660.0,2363,53470.280054
